
201	241	240	I:\BL_TXTS\1810s\1813\11\1813.11.02_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\11\1813.11.01_CaledonianMercury_0004.txt
393	666	679	I:\BL_TXTS\1810s\1813\11\1813.11.02_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\11\1813.11.01_HampshireTelegraphandSussexChronicleetc_0002.txt
203	339	353	I:\BL_TXTS\1810s\1813\11\1813.11.02_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\11\1813.11.01_HampshireTelegraphandSussexChronicleetc_0004.txt
239	395	383	1813	11	04	CaledonianMercury	1813.11.04_CaledonianMercury_0002	1813	11	01	TheMorningChronicle	1813.11.01_TheMorningChronicle_0002
467	693	725	1813	11	04	TheDerbyMercury	1813.11.04_TheDerbyMercury_0004	1813	11	04	CaledonianMercury	1813.11.04_CaledonianMercury_0004
241	343	349	1813	11	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001	1813	11	04	CaledonianMercury	1813.11.04_CaledonianMercury_0002
384	571	607	1813	11	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1813	11	04	CaledonianMercury	1813.11.04_CaledonianMercury_0004
1266	1689	1663	1813	11	05	LiverpoolMercuryetc	1813.11.05_LiverpoolMercuryetc_0003	1813	11	04	CaledonianMercury	1813.11.04_CaledonianMercury_0004
437	693	657	1813	11	05	LiverpoolMercuryetc	1813.11.05_LiverpoolMercuryetc_0003	1813	11	04	TheDerbyMercury	1813.11.04_TheDerbyMercury_0004
328	487	467	1813	11	05	LiverpoolMercuryetc	1813.11.05_LiverpoolMercuryetc_0003	1813	11	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
776	1036	1042	1813	11	06	CaledonianMercury	1813.11.06_CaledonianMercury_0002	1813	11	03	TheMorningChronicle	1813.11.03_TheMorningChronicle_0002
240	397	397	1813	11	06	CaledonianMercury	1813.11.06_CaledonianMercury_0002	1813	11	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004
582	915	893	1813	11	06	CaledonianMercury	1813.11.06_CaledonianMercury_0003	1813	11	04	TheMorningChronicle	1813.11.04_TheMorningChronicle_0002
323	437	408	1813	11	06	CaledonianMercury	1813.11.06_CaledonianMercury_0004	1813	11	03	TheMorningChronicle	1813.11.03_TheMorningChronicle_0002
320	551	552	1813	11	06	Jackson'sOxfordJournal	1813.11.06_Jackson'sOxfordJournal_0002	1813	11	04	TheMorningChronicle	1813.11.04_TheMorningChronicle_0002
225	348	348	1813	11	06	TheIpswichJournal	1813.11.06_TheIpswichJournal_0004	1813	11	03	TheMorningChronicle	1813.11.03_TheMorningChronicle_0002
280	460	481	1813	11	06	TheIpswichJournal	1813.11.06_TheIpswichJournal_0004	1813	11	04	CaledonianMercury	1813.11.04_CaledonianMercury_0004
326	512	501	1813	11	06	TheIpswichJournal	1813.11.06_TheIpswichJournal_0004	1813	11	06	CaledonianMercury	1813.11.06_CaledonianMercury_0002
231	349	350	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0002	1813	11	03	TheMorningChronicle	1813.11.03_TheMorningChronicle_0002
392	549	574	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0002	1813	11	04	CaledonianMercury	1813.11.04_CaledonianMercury_0004
794	1186	1197	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0002	1813	11	04	TheMorningChronicle	1813.11.04_TheMorningChronicle_0002
283	448	445	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0002	1813	11	04	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003
357	491	517	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0002	1813	11	05	LiverpoolMercuryetc	1813.11.05_LiverpoolMercuryetc_0003
508	797	831	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0002	1813	11	06	CaledonianMercury	1813.11.06_CaledonianMercury_0002
344	541	511	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0002	1813	11	06	CaledonianMercury	1813.11.06_CaledonianMercury_0003
333	566	557	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0002	1813	11	06	Jackson'sOxfordJournal	1813.11.06_Jackson'sOxfordJournal_0002
316	522	535	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0003	1813	11	04	TheMorningChronicle	1813.11.04_TheMorningChronicle_0002
404	605	620	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0003	1813	11	06	CaledonianMercury	1813.11.06_CaledonianMercury_0003
374	622	630	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0005	1813	11	04	TheMorningChronicle	1813.11.04_TheMorningChronicle_0002
382	584	581	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0005	1813	11	06	CaledonianMercury	1813.11.06_CaledonianMercury_0003
716	1196	1216	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0005	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0002
440	711	733	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0005	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0003
342	529	508	1813	11	08	CaledonianMercury	1813.11.08_CaledonianMercury_0002	1813	11	06	TheIpswichJournal	1813.11.06_TheIpswichJournal_0002
209	321	319	1813	11	08	CaledonianMercury	1813.11.08_CaledonianMercury_0004	1813	11	01	CaledonianMercury	1813.11.01_CaledonianMercury_0001
259	467	455	1813	11	08	HampshireTelegraphandSussexChronicleetc	1813.11.08_HampshireTelegraphandSussexChronicleetc_0002	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0002
226	307	292	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1810s\1813\11\1813.11.02_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt
210	287	279	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1810s\1813\11\1813.11.03_TheMorningChronicle_0002.txt
421	586	595	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0001.txt	I:\BL_TXTS\1810s\1813\11\1813.11.06_CaledonianMercury_0002.txt
1191	1964	1881	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\11\1813.11.04_TheMorningChronicle_0002.txt
805	1193	1191	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\11\1813.11.06_CaledonianMercury_0003.txt
298	519	491	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\11\1813.11.06_Jackson'sOxfordJournal_0002.txt
797	1234	1180	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\11\1813.11.06_TheLeedsMercury_0002.txt
428	691	660	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\11\1813.11.06_TheLeedsMercury_0003.txt
477	794	762	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\11\1813.11.06_TheLeedsMercury_0005.txt
206	335	324	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt	I:\BL_TXTS\1810s\1813\11\1813.11.08_HampshireTelegraphandSussexChronicleetc_0002.txt
252	421	411	1813	11	11	CaledonianMercury	1813.11.11_CaledonianMercury_0002	1813	11	08	TheMorningChronicle	1813.11.08_TheMorningChronicle_0001
547	836	834	1813	11	11	CaledonianMercury	1813.11.11_CaledonianMercury_0002	1813	11	08	TheMorningChronicle	1813.11.08_TheMorningChronicle_0002
206	303	311	1813	11	11	CaledonianMercury	1813.11.11_CaledonianMercury_0004	1813	11	04	CaledonianMercury	1813.11.04_CaledonianMercury_0001
328	561	559	1813	11	11	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.11.11_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002	1813	11	06	TheLeedsMercury	1813.11.06_TheLeedsMercury_0002
256	409	432	I:\BL_TXTS\1810s\1813\11\1813.11.11_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0004.txt
796	1213	1261	1813	11	11	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	1813.11.11_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003	1813	11	11	CaledonianMercury	1813.11.11_CaledonianMercury_0002
479	769	753	1813	11	13	CaledonianMercury	1813.11.13_CaledonianMercury_0002	1813	11	09	TheMorningChronicle	1813.11.09_TheMorningChronicle_0002
211	344	346	I:\BL_TXTS\1810s\1813\11\1813.11.13_Cobbett'sWeeklyPoliticalRegister_0002.txt	I:\BL_TXTS\1810s\1813\11\1813.11.09_TheHullPacketandOriginalWeeklyCommercial,LiteraryandGeneralAdvertiser_0003.txt
488	786	790	1813	11	13	TheIpswichJournal	1813.11.13_TheIpswichJournal_0001	1813	11	06	TheIpswichJournal	1813.11.06_TheIpswichJournal_0001
779	1183	1187	1813	11	13	TheIpswichJournal	1813.11.13_TheIpswichJournal_0001	1813	11	06	TheIpswichJournal	1813.11.06_TheIpswichJournal_0003
