261	409	421	1802	1	2	JacksonsOxfordJournal	1802.01.02_JacksonsOxfordJournal_0004 	1802	1	2	CaledonianMercury	1802.01.02_CaledonianMercury_0002 
538	790	777	1802	1	4	CaledonianMercury	1802.01.04_CaledonianMercury_0001 	1802	1	2	CaledonianMercury	1802.01.02_CaledonianMercury_0001 
732	1063	1042	1802	1	4	CaledonianMercury	1802.01.04_CaledonianMercury_0002 	1802	1	2	JacksonsOxfordJournal	1802.01.02_JacksonsOxfordJournal_0002 
399	564	534	1802	1	4	CaledonianMercury	1802.01.04_CaledonianMercury_0002 	1802	1	2	MorningChronicle	1802.01.02_TheMorningChronicle_0002 
280	357	356	1802	1	4	CaledonianMercury	1802.01.04_CaledonianMercury_0003 	1802	1	2	MorningChronicle	1802.01.02_TheMorningChronicle_0002 
406	555	557	1802	1	4	CaledonianMercury	1802.01.04_CaledonianMercury_0003 	1802	1	2	MorningChronicle	1802.01.02_TheMorningChronicle_0003 
212	368	370	1802	1	5	MorningChronicle	1802.01.05_MorningChronicle_0001 	1802	1	2	MorningChronicle	1802.01.02_MorningChronicle_0001 
202	296	300	1802	1	5	MorningChronicle	1802.01.05_MorningChronicle_0002 	1802	1	1	MorningChronicle	1802.01.01_MorningChronicle_0002 
260	430	435	1802	1	6	AberdeenJournal	1802.01.06_TheAberdeenJournal_0001 	1802	1	4	CaledonianMercury	1802.01.04_CaledonianMercury_0001 
291	467	476	1802	1	6	MorningChronicle	1802.01.06_MorningChronicle_0001 	1802	1	5	MorningChronicle	1802.01.05_MorningChronicle_0001 
221	383	385	1802	1	7	CaledonianMercury	1802.01.07_CaledonianMercury_0001 	1802	1	1	MorningChronicle	1802.01.01_TheMorningChronicle_0002 
289	485	486	1802	1	7	CaledonianMercury	1802.01.07_CaledonianMercury_0001 	1802	1	2	CaledonianMercury	1802.01.02_CaledonianMercury_0001 
837	1207	1205	1802	1	7	CaledonianMercury	1802.01.07_CaledonianMercury_0002 	1802	1	4	MorningChronicle	1802.01.04_TheMorningChronicle_0002 
291	457	451	1802	1	7	CaledonianMercury	1802.01.07_CaledonianMercury_0002 	1802	1	5	MorningChronicle	1802.01.05_TheMorningChronicle_0003 
212	350	350	1802	1	7	MorningChronicle	1802.01.07_MorningChronicle_0002 	1802	1	2	MorningChronicle	1802.01.02_MorningChronicle_0001 
768	962	1031	1802	1	7	TrewmansExeterFlyingPost	1802.01.07_TrewmansExeterFlyingPost_0002 	1802	1	2	CaledonianMercury	1802.01.02_CaledonianMercury_0002 
224	366	349	1802	1	7	TrewmansExeterFlyingPost	1802.01.07_TrewmansExeterFlyingPost_0004 	1802	1	5	MorningChronicle	1802.01.05_TheMorningChronicle_0003 
701	970	941	1802	1	7	TrewmansExeterFlyingPost	1802.01.07_TrewmansExeterFlyingPost_0004 	1802	1	7	CaledonianMercury	1802.01.07_CaledonianMercury_0002 
304	499	509	1802	1	9	CaledonianMercury	1802.01.09_CaledonianMercury_0001 	1802	1	4	CaledonianMercury	1802.01.04_CaledonianMercury_0001 
432	689	693	1802	1	9	CaledonianMercury	1802.01.09_CaledonianMercury_0001 	1802	1	7	CaledonianMercury	1802.01.07_CaledonianMercury_0001 
310	455	431	1802	1	9	CaledonianMercury	1802.01.09_CaledonianMercury_0002 	1802	1	7	MorningChronicle	1802.01.07_TheMorningChronicle_0003 
582	920	894	1802	1	9	CaledonianMercury	1802.01.09_CaledonianMercury_0004 	1802	1	2	CaledonianMercury	1802.01.02_CaledonianMercury_0004 
556	886	853	1802	1	9	CaledonianMercury	1802.01.09_CaledonianMercury_0004 	1802	1	7	CaledonianMercury	1802.01.07_CaledonianMercury_0004 
956	1361	1415	1802	1	9	JacksonsOxfordJournal	1802.01.09_JacksonsOxfordJournal_0001 	1802	1	2	JacksonsOxfordJournal	1802.01.02_JacksonsOxfordJournal_0001 
427	619	622	1802	1	9	JacksonsOxfordJournal	1802.01.09_JacksonsOxfordJournal_0001 	1802	1	2	JacksonsOxfordJournal	1802.01.02_JacksonsOxfordJournal_0002 
461	739	756	1802	1	9	JacksonsOxfordJournal	1802.01.09_JacksonsOxfordJournal_0001 	1802	1	2	JacksonsOxfordJournal	1802.01.02_JacksonsOxfordJournal_0003 
297	438	442	1802	1	9	JacksonsOxfordJournal	1802.01.09_JacksonsOxfordJournal_0001 	1802	1	4	MorningChronicle	1802.01.04_TheMorningChronicle_0002 
311	417	422	1802	1	9	JacksonsOxfordJournal	1802.01.09_JacksonsOxfordJournal_0001 	1802	1	7	CaledonianMercury	1802.01.07_CaledonianMercury_0002 
249	339	347	1802	1	9	JacksonsOxfordJournal	1802.01.09_JacksonsOxfordJournal_0001 	1802	1	9	CaledonianMercury	1802.01.09_CaledonianMercury_0002 
579	910	943	1802	1	9	JacksonsOxfordJournal	1802.01.09_JacksonsOxfordJournal_0003 	1802	1	2	JacksonsOxfordJournal	1802.01.02_JacksonsOxfordJournal_0003 
231	375	384	1802	1	9	IpswichJournal	1802.01.09_TheIpswichJournal_0002 	1802	1	6	MorningChronicle	1802.01.06_TheMorningChronicle_0003 
264	371	373	1802	1	9	IpswichJournal	1802.01.09_TheIpswichJournal_0003 	1802	1	9	JacksonsOxfordJournal	1802.01.09_JacksonsOxfordJournal_0001 
