
312	464	489	1802	11	04	TheDerbyMercury	1802.11.04_TheDerbyMercury_0003	1802	11	01	CaledonianMercury	1802.11.01_CaledonianMercury_0002
226	372	395	I:\BL_TXTS\1800s\1802\11\1802.11.04_TheDerbyMercury_0003.txt	I:\BL_TXTS\1800s\1802\11\1802.11.01_HampshireTelegraph&PortsmouthGazette_0004.txt
267	425	447	I:\BL_TXTS\1800s\1802\11\1802.11.04_Trewman'sExeterFlyingPost_0001.txt	I:\BL_TXTS\1800s\1802\11\1802.11.01_HampshireTelegraph&PortsmouthGazette_0002.txt
355	564	567	1802	11	04	Trewman'sExeterFlyingPost	1802.11.04_Trewman'sExeterFlyingPost_0004	1802	11	01	TheMorningChronicle	1802.11.01_TheMorningChronicle_0002
678	980	986	1802	11	06	CaledonianMercury	1802.11.06_CaledonianMercury_0001	1802	11	04	CaledonianMercury	1802.11.04_CaledonianMercury_0001
496	742	781	1802	11	06	Jackson'sOxfordJournal	1802.11.06_Jackson'sOxfordJournal_0001	1802	11	04	Trewman'sExeterFlyingPost	1802.11.04_Trewman'sExeterFlyingPost_0003
307	440	466	1802	11	06	Jackson'sOxfordJournal	1802.11.06_Jackson'sOxfordJournal_0001	1802	11	04	Trewman'sExeterFlyingPost	1802.11.04_Trewman'sExeterFlyingPost_0004
232	375	366	1802	11	06	TheMorningChronicle	1802.11.06_TheMorningChronicle_0001	1802	11	04	TheMorningChronicle	1802.11.04_TheMorningChronicle_0001
507	852	879	1802	11	06	TheMorningChronicle	1802.11.06_TheMorningChronicle_0004	1802	11	03	TheMorningChronicle	1802.11.03_TheMorningChronicle_0004
373	596	568	1802	11	08	CaledonianMercury	1802.11.08_CaledonianMercury_0001	1802	11	04	CaledonianMercury	1802.11.04_CaledonianMercury_0001
511	821	811	1802	11	08	CaledonianMercury	1802.11.08_CaledonianMercury_0001	1802	11	06	CaledonianMercury	1802.11.06_CaledonianMercury_0001
409	631	641	1802	11	08	CaledonianMercury	1802.11.08_CaledonianMercury_0002	1802	11	05	TheMorningChronicle	1802.11.05_TheMorningChronicle_0002
321	522	509	1802	11	08	CaledonianMercury	1802.11.08_CaledonianMercury_0002	1802	11	06	TheMorningChronicle	1802.11.06_TheMorningChronicle_0002
799	1295	1319	I:\BL_TXTS\1800s\1802\11\1802.11.08_HampshireTelegraph&PortsmouthGazette_0001.txt	I:\BL_TXTS\1800s\1802\11\1802.11.01_HampshireTelegraph&PortsmouthGazette_0001.txt
201	338	355	I:\BL_TXTS\1800s\1802\11\1802.11.08_HampshireTelegraph&PortsmouthGazette_0001.txt	I:\BL_TXTS\1800s\1802\11\1802.11.01_HampshireTelegraph&PortsmouthGazette_0002.txt
201	281	274	I:\BL_TXTS\1800s\1802\11\1802.11.08_HampshireTelegraph&PortsmouthGazette_0002.txt	I:\BL_TXTS\1800s\1802\11\1802.11.06_CaledonianMercury_0002.txt
652	1031	1027	I:\BL_TXTS\1800s\1802\11\1802.11.08_HampshireTelegraph&PortsmouthGazette_0004.txt	I:\BL_TXTS\1800s\1802\11\1802.11.01_HampshireTelegraph&PortsmouthGazette_0004.txt
277	419	402	I:\BL_TXTS\1800s\1802\11\1802.11.08_HampshireTelegraph&PortsmouthGazette_0004.txt	I:\BL_TXTS\1800s\1802\11\1802.11.06_Jackson'sOxfordJournal_0004.txt
281	488	484	1802	11	09	TheMorningChronicle	1802.11.09_TheMorningChronicle_0004	1802	11	05	TheMorningChronicle	1802.11.05_TheMorningChronicle_0004
214	336	340	1802	11	10	TheAberdeenJournal	1802.11.10_TheAberdeenJournal_0002	1802	11	06	CaledonianMercury	1802.11.06_CaledonianMercury_0003
518	862	923	1802	11	10	TheMorningChronicle	1802.11.10_TheMorningChronicle_0004	1802	11	03	TheMorningChronicle	1802.11.03_TheMorningChronicle_0004
702	1208	1232	1802	11	10	TheMorningChronicle	1802.11.10_TheMorningChronicle_0004	1802	11	06	TheMorningChronicle	1802.11.06_TheMorningChronicle_0004
273	405	400	1802	11	11	CaledonianMercury	1802.11.11_CaledonianMercury_0002	1802	11	09	TheMorningChronicle	1802.11.09_TheMorningChronicle_0002
377	542	563	1802	11	11	TheDerbyMercury	1802.11.11_TheDerbyMercury_0002	1802	11	08	CaledonianMercury	1802.11.08_CaledonianMercury_0002
245	376	380	1802	11	11	TheDerbyMercury	1802.11.11_TheDerbyMercury_0003	1802	11	04	Trewman'sExeterFlyingPost	1802.11.04_Trewman'sExeterFlyingPost_0003
209	341	341	1802	11	11	TheDerbyMercury	1802.11.11_TheDerbyMercury_0003	1802	11	06	Jackson'sOxfordJournal	1802.11.06_Jackson'sOxfordJournal_0001
