RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1806	10	04	Cobbett'sWeeklyPoliticalRegister	0003	1806	10	01	TheMorningChronicle	0003
1806	10	04	Cobbett'sWeeklyPoliticalRegister	0004	1806	10	02	TheMorningChronicle	0003
1806	10	06	CaledonianMercury	0002	1806	10	04	TheMorningChronicle	0003
1806	10	06	HampshireTelegraphandSussexChronicleetc	0002	1806	10	04	Cobbett'sWeeklyPoliticalRegister	0006
1806	10	09	CaledonianMercury	0002	1806	10	06	TheMorningChronicle	0002
1806	10	09	TheDerbyMercury	0002	1806	10	06	TheMorningChronicle	0002
1806	10	09	Trewman'sExeterFlyingPost	0001	1806	10	06	TheMorningChronicle	0002
1806	10	11	CaledonianMercury	0002	1806	10	09	TheMorningChronicle	0002
1806	10	11	CaledonianMercury	0003	1806	10	09	TheMorningChronicle	0003
1806	10	11	Jackson'sOxfordJournal	0004	1806	10	09	CaledonianMercury	0002
1806	10	11	TheIpswichJournal	0001	1806	10	09	CaledonianMercury	0002
1806	10	13	CaledonianMercury	0002	1806	10	09	TheMorningChronicle	0002
1806	10	13	CaledonianMercury	0003	1806	10	07	TheMorningChronicle	0002
1806	10	13	HampshireTelegraphandSussexChronicleetc	0004	1806	10	09	TheMorningChronicle	0002
1806	10	15	TheAberdeenJournal	0002	1806	10	11	TheNewcastleCourantetc	0004
1806	10	15	TheAberdeenJournal	0003	1806	10	09	CaledonianMercury	0003
1806	10	15	TheAberdeenJournal	0004	1806	10	13	CaledonianMercury	0003
1806	10	16	CaledonianMercury	0002	1806	10	13	TheMorningChronicle	0003
1806	10	16	Trewman'sExeterFlyingPost	0002	1806	10	13	CaledonianMercury	0003
1806	10	18	CaledonianMercury	0002	1806	10	14	TheMorningChronicle	0003
1806	10	18	Cobbett'sWeeklyPoliticalRegister	0029	1806	10	11	CaledonianMercury	0002
1806	10	18	Cobbett'sWeeklyPoliticalRegister	0030	1806	10	04	CaledonianMercury	0002
1806	10	18	Cobbett'sWeeklyPoliticalRegister	0031	1806	10	16	TheMorningChronicle	0003
1806	10	18	Cobbett'sWeeklyPoliticalRegister	0032	1806	10	17	TheMorningChronicle	0003
1806	10	18	Jackson'sOxfordJournal	0004	1806	10	16	CaledonianMercury	0002
1806	10	18	TheIpswichJournal	0004	1806	10	09	TheDerbyMercury	0004
1806	10	20	CaledonianMercury	0002	1806	10	17	TheMorningChronicle	0002
1806	10	20	CaledonianMercury	0003	1806	10	16	TheMorningChronicle	0003
1806	10	20	HampshireTelegraphandSussexChronicleetc	0004	1806	10	18	CaledonianMercury	0002
1806	10	20	TheMorningChronicle	0004	1806	10	11	TheIpswichJournal	0004
1806	10	22	TheAberdeenJournal	0002	1806	10	16	CaledonianMercury	0002
1806	10	22	TheAberdeenJournal	0003	1806	10	16	CaledonianMercury	0003
1806	10	23	CaledonianMercury	0002	1806	10	20	TheMorningChronicle	0002
1806	10	23	CaledonianMercury	0003	1806	10	21	TheMorningChronicle	0003
1806	10	23	TheMorningChronicle	0004	1806	10	18	Jackson'sOxfordJournal	0003
1806	10	23	Trewman'sExeterFlyingPost	0004	1806	10	21	TheMorningChronicle	0003
1806	10	25	CaledonianMercury	0002	1806	10	22	TheMorningChronicle	0002
1806	10	25	CaledonianMercury	0003	1806	10	22	TheMorningChronicle	0003
1806	10	25	Cobbett'sWeeklyPoliticalRegister	0015	1806	10	22	TheMorningChronicle	0002
1806	10	25	Cobbett'sWeeklyPoliticalRegister	0016	1806	10	22	TheMorningChronicle	0002
1806	10	25	Jackson'sOxfordJournal	0002	1806	10	22	TheMorningChronicle	0002
1806	10	25	Jackson'sOxfordJournal	0004	1806	10	23	CaledonianMercury	0002
1806	10	25	TheIpswichJournal	0004	1806	10	22	TheMorningChronicle	0002
1806	10	27	CaledonianMercury	0002	1806	10	23	TheMorningChronicle	0003
1806	10	27	HampshireTelegraphandSussexChronicleetc	0004	1806	10	25	CaledonianMercury	0002
1806	10	29	TheAberdeenJournal	0002	1806	10	25	CaledonianMercury	0002
1806	10	29	TheAberdeenJournal	0003	1806	10	25	CaledonianMercury	0004
1806	10	30	CaledonianMercury	0002	1806	10	27	TheMorningChronicle	0003
1806	10	30	TheDerbyMercury	0004	1806	10	25	CaledonianMercury	0003
1806	10	30	Trewman'sExeterFlyingPost	0002	1806	10	27	CaledonianMercury	0002
1806	10	30	Trewman'sExeterFlyingPost	0004	1806	10	29	TheMorningChronicle	0003
1806	11	01	CaledonianMercury	0002	1806	10	30	TheMorningChronicle	0003
1806	11	01	CaledonianMercury	0003	1806	10	29	TheMorningChronicle	0003
1806	11	01	Cobbett'sWeeklyPoliticalRegister	0004	1806	10	31	TheMorningChronicle	0001
1806	11	01	Cobbett'sWeeklyPoliticalRegister	0014	1806	10	16	TheMorningChronicle	0002
1806	11	01	Cobbett'sWeeklyPoliticalRegister	0016	1806	10	16	TheMorningChronicle	0002
1806	11	01	Jackson'sOxfordJournal	0002	1806	10	29	TheMorningChronicle	0003
1806	11	01	Jackson'sOxfordJournal	0004	1806	10	30	CaledonianMercury	0002
1806	11	01	TheIpswichJournal	0002	1806	10	29	TheMorningChronicle	0003
1806	11	01	TheIpswichJournal	0004	1806	10	30	CaledonianMercury	0002
1806	11	01	TheNewcastleCourantetc	0002	1806	10	30	CaledonianMercury	0002
1806	11	03	CaledonianMercury	0002	1806	10	31	TheMorningChronicle	0003
1806	11	03	HampshireTelegraphandSussexChronicleetc	0004	1806	10	30	CaledonianMercury	0002
1806	11	05	TheAberdeenJournal	0002	1806	10	30	CaledonianMercury	0002
1806	11	05	TheAberdeenJournal	0003	1806	10	30	CaledonianMercury	0003
1806	11	06	TheDerbyMercury	0004	1806	10	30	CaledonianMercury	0002
1806	11	06	Trewman'sExeterFlyingPost	0003	1806	10	30	TheMorningChronicle	0004
1806	11	08	Cobbett'sWeeklyPoliticalRegister	0014	1806	10	30	TheMorningChronicle	0002
1806	11	11	TheMorningChronicle	0002	1806	10	30	CaledonianMercury	0002
1806	11	13	Trewman'sExeterFlyingPost	0003	1806	10	16	TheDerbyMercury	0004
1806	11	15	Cobbett'sWeeklyPoliticalRegister	0001	1806	10	29	TheMorningChronicle	0001
1806	11	15	Cobbett'sWeeklyPoliticalRegister	0027	1806	10	30	TheMorningChronicle	0003
1806	11	15	Cobbett'sWeeklyPoliticalRegister	0028	1806	10	30	TheMorningChronicle	0004
1806	11	19	TheAberdeenJournal	0001	1806	10	06	CaledonianMercury	0004
1806	11	22	Jackson'sOxfordJournal	0004	1806	10	02	Trewman'sExeterFlyingPost	0002
1806	11	27	Trewman'sExeterFlyingPost	0003	1806	10	25	Jackson'sOxfordJournal	0004
1806	12	01	CaledonianMercury	0001	1806	10	30	TheDerbyMercury	0004
1806	12	06	Jackson'sOxfordJournal	0004	1806	10	23	Trewman'sExeterFlyingPost	0002
1806	12	08	CaledonianMercury	0002	1806	10	27	TheMorningChronicle	0003
1806	12	13	Cobbett'sWeeklyPoliticalRegister	0025	1806	10	21	TheMorningChronicle	0002
1806	12	13	Cobbett'sWeeklyPoliticalRegister	0026	1806	10	25	CaledonianMercury	0002
1806	12	13	Cobbett'sWeeklyPoliticalRegister	0027	1806	10	25	CaledonianMercury	0002
1806	12	13	Cobbett'sWeeklyPoliticalRegister	0028	1806	10	22	TheMorningChronicle	0003
1806	12	13	Cobbett'sWeeklyPoliticalRegister	0029	1806	10	23	TheMorningChronicle	0003
1806	12	25	Trewman'sExeterFlyingPost	0003	1806	10	25	Jackson'sOxfordJournal	0004
1806	12	27	Cobbett'sWeeklyPoliticalRegister	0018	1806	10	27	CaledonianMercury	0002
1807	01	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1806	10	02	Trewman'sExeterFlyingPost	0003
1807	01	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1806	10	02	Trewman'sExeterFlyingPost	0002
1807	01	03	Jackson'sOxfordJournal	0004	1806	10	23	Trewman'sExeterFlyingPost	0002
1807	01	03	TheLeedsMercury	0004	1806	10	02	Trewman'sExeterFlyingPost	0002
1807	01	15	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1806	10	30	Trewman'sExeterFlyingPost	0003
1807	01	15	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1806	10	16	Trewman'sExeterFlyingPost	0002
1807	01	17	Jackson'sOxfordJournal	0001	1806	10	02	Trewman'sExeterFlyingPost	0002
1807	01	22	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1806	10	30	Trewman'sExeterFlyingPost	0003
1807	01	29	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1806	10	30	Trewman'sExeterFlyingPost	0003
1807	02	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002	1806	10	30	Trewman'sExeterFlyingPost	0003
1807	02	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1806	10	16	Trewman'sExeterFlyingPost	0002
