RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1822	12	02	GlasgowHerald	0001	1822	12	01	TheExaminer	0015
1822	12	02	TheBristolMercury	0001	1822	12	01	TheExaminer	0015
1822	12	02	TheMorningChronicle	0002	1822	12	01	TheExaminer	0002
1822	12	03	TheMorningChronicle	0002	1822	12	01	TheExaminer	0011
1822	12	05	CaledonianMercury	0002	1822	12	03	TheMorningChronicle	0002
1822	12	05	CaledonianMercury	0004	1822	12	02	GlasgowHerald	0002
1822	12	06	GlasgowHerald	0001	1822	12	05	CaledonianMercury	0002
1822	12	06	GlasgowHerald	0002	1822	12	04	TheMorningChronicle	0002
1822	12	06	GlasgowHerald	0004	1822	12	02	TheBristolMercury	0002
1822	12	06	LiverpoolMercuryetc	0003	1822	12	05	CaledonianMercury	0002
1822	12	06	LiverpoolMercuryetc	0005	1822	12	03	TheMorningChronicle	0001
1822	12	06	LiverpoolMercuryetc	0006	1822	12	02	TheMorningChronicle	0003
1822	12	06	LiverpoolMercuryetc	0007	1822	12	04	TheMorningChronicle	0004
1822	12	07	CaledonianMercury	0002	1822	12	04	TheMorningChronicle	0002
1822	12	07	Jackson'sOxfordJournal	0001	1822	12	04	TheMorningChronicle	0002
1822	12	07	Jackson'sOxfordJournal	0002	1822	12	05	TheMorningChronicle	0004
1822	12	07	Jackson'sOxfordJournal	0004	1822	12	02	TheMorningChronicle	0003
1822	12	07	TheIpswichJournal	0001	1822	12	05	TheMorningChronicle	0001
1822	12	07	TheIpswichJournal	0004	1822	12	02	TheMorningChronicle	0003
1822	12	07	TheLeedsMercury	0002	1822	12	02	TheMorningChronicle	0002
1822	12	08	TheExaminer	0001	1822	12	05	TheMorningChronicle	0001
1822	12	08	TheExaminer	0013	1822	12	03	TheMorningChronicle	0003
1822	12	09	CaledonianMercury	0002	1822	12	07	TheMorningChronicle	0002
1822	12	09	GlasgowHerald	0001	1822	12	04	TheMorningChronicle	0002
1822	12	09	GlasgowHerald	0002	1822	12	05	TheMorningChronicle	0002
