Target_Year	Target_Month	Target_Day	Target	Target_Page	Source_Year	Source_Month	Source_Day	Source	Source_Page
1822	1	5	JacksonsOxfordJournal	4	1822	1	4	GlasgowHerald	4
1822	1	10	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1822	1	3	MorningChronicle	3
1822	1	12	JacksonsOxfordJournal	1	1822	1	5	IpswichJournal	1
1822	2	9	BristolMercury	1	1822	2	7	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1822	2	16	JacksonsOxfordJournal	2	1822	2	15	LiverpoolMercuryetc	5
1822	2	16	IpswichJournal	1	1822	2	7	MorningChronicle	1
1822	2	23	JacksonsOxfordJournal	4	1822	1	12	IpswichJournal	3
1822	3	2	JacksonsOxfordJournal	4	1822	2	28	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1822	3	4	GlasgowHerald	4	1822	2	16	JacksonsOxfordJournal	2
1822	3	9	LeedsMercury	4	1822	2	23	JacksonsOxfordJournal	4
1822	3	16	JacksonsOxfordJournal	4	1822	3	14	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1822	3	16	IpswichJournal	1	1822	3	9	LeedsMercury	1
1822	3	23	JacksonsOxfordJournal	4	1822	3	9	LeedsMercury	4
1822	4	6	LeedsMercury	4	1822	3	23	JacksonsOxfordJournal	4
1822	4	8	GlasgowHerald	1	1822	4	6	JacksonsOxfordJournal	2
1822	4	15	GlasgowHerald	1	1822	4	13	IpswichJournal	4
1822	4	20	LeedsMercury	4	1822	4	6	JacksonsOxfordJournal	4
1822	5	2	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1822	4	27	MorningChronicle	3
1822	1	3	CaledonianMercury	2	1822	1	1	MorningChronicle	2
1822	1	3	CaledonianMercury	3	1822	1	2	MorningChronicle	4
1822	1	4	GlasgowHerald	1	1822	1	3	CaledonianMercury	2
1822	1	4	GlasgowHerald	2	1822	1	2	MorningChronicle	4
1822	1	4	GlasgowHerald	4	1822	1	3	CaledonianMercury	2
1822	1	4	LiverpoolMercuryetc	2	1822	1	3	CaledonianMercury	3
1822	1	5	CaledonianMercury	2	1822	1	2	MorningChronicle	2
1822	1	5	JacksonsOxfordJournal	1	1822	1	3	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1822	1	5	JacksonsOxfordJournal	2	1822	1	2	MorningChronicle	3
1822	1	5	IpswichJournal	4	1822	1	4	GlasgowHerald	4
1822	1	6	Examiner	5	1822	1	1	MorningChronicle	2
1822	1	6	Examiner	6	1822	1	1	MorningChronicle	2
1822	1	6	Examiner	8	1822	1	3	MorningChronicle	3
1822	1	6	Examiner	14	1822	1	4	MorningChronicle	3
1822	1	6	Examiner	15	1822	1	5	JacksonsOxfordJournal	2
1822	1	7	CaledonianMercury	2	1822	1	5	MorningChronicle	2
1822	1	7	CaledonianMercury	3	1822	1	4	MorningChronicle	3
1822	1	7	GlasgowHerald	1	1822	1	5	CaledonianMercury	2
1822	1	7	GlasgowHerald	4	1822	1	5	JacksonsOxfordJournal	2
1822	1	8	MorningChronicle	3	1822	1	7	GlasgowHerald	2
1822	1	9	AberdeenJournal	2	1822	1	1	MorningChronicle	2
1822	1	9	DerbyMercury	1	1822	1	6	Examiner	15
1822	1	10	CaledonianMercury	2	1822	1	7	MorningChronicle	2
1822	1	10	CaledonianMercury	4	1822	1	8	MorningChronicle	3
1822	1	10	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1822	1	7	CaledonianMercury	2
1822	1	11	GlasgowHerald	1	1822	1	9	DerbyMercury	4
1822	1	11	GlasgowHerald	2	1822	1	9	MorningChronicle	2
1822	1	11	GlasgowHerald	4	1822	1	4	MorningChronicle	4
1822	1	11	LiverpoolMercuryetc	6	1822	1	2	MorningChronicle	2
1822	1	12	CaledonianMercury	2	1822	1	8	MorningChronicle	2
1822	1	12	CaledonianMercury	3	1822	1	11	GlasgowHerald	2
1822	1	12	CaledonianMercury	4	1822	1	9	MorningChronicle	2
1822	1	12	JacksonsOxfordJournal	2	1822	1	10	MorningChronicle	2
1822	1	12	JacksonsOxfordJournal	4	1822	1	4	MorningChronicle	3
1822	1	12	NewcastleCourantetc	2	1822	1	4	MorningChronicle	3
1822	1	13	Examiner	9	1822	1	8	MorningChronicle	3
1822	1	14	CaledonianMercury	2	1822	1	11	MorningChronicle	2
1822	1	14	CaledonianMercury	3	1822	1	10	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1822	1	14	CaledonianMercury	4	1822	1	11	GlasgowHerald	1
1822	1	14	GlasgowHerald	1	1822	1	10	MorningChronicle	2
1822	1	14	GlasgowHerald	2	1822	1	12	MorningChronicle	4
1822	1	14	GlasgowHerald	4	1822	1	12	JacksonsOxfordJournal	4
1822	1	16	DerbyMercury	4	1822	1	12	MorningChronicle	2
1822	1	17	CaledonianMercury	2	1822	1	14	GlasgowHerald	1
1822	1	17	MorningChronicle	2	1822	1	11	LiverpoolMercuryetc	7
1822	1	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1822	1	14	CaledonianMercury	3
1822	1	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1822	1	12	MorningChronicle	2
1822	1	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1822	1	14	CaledonianMercury	2
1822	1	18	GlasgowHerald	1	1822	1	17	CaledonianMercury	2
1822	1	18	GlasgowHerald	4	1822	1	17	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1822	1	18	LiverpoolMercuryetc	2	1822	1	13	Examiner	5
1822	1	18	MorningChronicle	4	1822	1	13	Examiner	12
1822	1	19	CaledonianMercury	2	1822	1	16	MorningChronicle	2
1822	1	19	CaledonianMercury	4	1822	1	18	GlasgowHerald	1
1822	1	19	JacksonsOxfordJournal	1	1822	1	15	MorningChronicle	2
1822	1	19	JacksonsOxfordJournal	2	1822	1	16	MorningChronicle	4
1822	1	19	JacksonsOxfordJournal	4	1822	1	16	DerbyMercury	4
1822	1	19	IpswichJournal	1	1822	1	15	MorningChronicle	2
1822	1	19	IpswichJournal	2	1822	1	18	MorningChronicle	4
1822	1	19	LeedsMercury	2	1822	1	15	MorningChronicle	2
1822	1	19	LeedsMercury	3	1822	1	12	MorningChronicle	2
1822	1	20	Examiner	5	1822	1	19	LeedsMercury	2
1822	1	20	Examiner	14	1822	1	16	MorningChronicle	4
1822	1	21	CaledonianMercury	2	1822	1	19	MorningChronicle	2
1822	1	21	CaledonianMercury	4	1822	1	19	JacksonsOxfordJournal	4
1822	1	21	GlasgowHerald	1	1822	1	15	MorningChronicle	3
1822	1	21	GlasgowHerald	2	1822	1	18	MorningChronicle	2
1822	1	23	AberdeenJournal	1	1822	1	12	CaledonianMercury	4
1822	1	23	AberdeenJournal	2	1822	1	17	CaledonianMercury	2
1822	1	23	AberdeenJournal	4	1822	1	12	CaledonianMercury	3
1822	1	23	DerbyMercury	2	1822	1	22	MorningChronicle	2
1822	1	24	CaledonianMercury	2	1822	1	21	MorningChronicle	2
1822	1	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1	1822	1	23	MorningChronicle	3
1822	1	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1822	1	19	MorningChronicle	3
1822	1	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1822	1	19	MorningChronicle	2
1822	1	25	GlasgowHerald	1	1822	1	22	MorningChronicle	2
1822	1	25	GlasgowHerald	2	1822	1	23	MorningChronicle	3
1822	1	25	GlasgowHerald	4	1822	1	22	MorningChronicle	2
1822	1	25	LiverpoolMercuryetc	2	1822	1	18	MorningChronicle	3
1822	1	25	LiverpoolMercuryetc	5	1822	1	23	MorningChronicle	2
1822	1	26	CaledonianMercury	4	1822	1	18	MorningChronicle	4
1822	1	26	JacksonsOxfordJournal	1	1822	1	21	MorningChronicle	3
1822	1	26	JacksonsOxfordJournal	2	1822	1	15	MorningChronicle	1
1822	1	26	JacksonsOxfordJournal	4	1822	1	22	MorningChronicle	3
1822	1	26	BristolMercury	1	1822	1	16	MorningChronicle	4
1822	1	26	BristolMercury	2	1822	1	25	GlasgowHerald	2
1822	1	26	IpswichJournal	1	1822	1	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2
1822	1	26	LeedsMercury	2	1822	1	21	MorningChronicle	2
1822	1	26	LeedsMercury	3	1822	1	19	JacksonsOxfordJournal	2
1822	1	26	LeedsMercury	4	1822	1	22	MorningChronicle	3
1822	1	27	Examiner	5	1822	1	22	MorningChronicle	3
1822	1	27	Examiner	6	1822	1	26	JacksonsOxfordJournal	4
1822	1	27	Examiner	15	1822	1	26	JacksonsOxfordJournal	1
1822	1	28	CaledonianMercury	2	1822	1	26	MorningChronicle	3
1822	1	28	CaledonianMercury	4	1822	1	26	JacksonsOxfordJournal	4
1822	1	28	GlasgowHerald	1	1822	1	24	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1822	1	28	GlasgowHerald	2	1822	1	26	MorningChronicle	3
1822	1	29	MorningChronicle	3	1822	1	28	GlasgowHerald	2
1822	1	30	AberdeenJournal	2	1822	1	25	GlasgowHerald	4
1822	1	30	DerbyMercury	4	1822	1	25	GlasgowHerald	1
1822	1	30	MorningChronicle	3	1822	1	26	CaledonianMercury	2
1822	1	31	CaledonianMercury	2	1822	1	29	MorningChronicle	2
1822	1	31	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	2	1822	1	26	CaledonianMercury	2
1822	1	31	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1822	1	28	GlasgowHerald	2
1822	2	1	GlasgowHerald	2	1822	1	31	CaledonianMercury	3
1822	2	1	LiverpoolMercuryetc	5	1822	1	14	CaledonianMercury	3
1822	2	1	LiverpoolMercuryetc	6	1822	1	26	JacksonsOxfordJournal	1
1822	2	2	CaledonianMercury	2	1822	1	30	MorningChronicle	2
1822	2	2	CaledonianMercury	3	1822	2	1	GlasgowHerald	2
1822	2	2	CaledonianMercury	4	1822	1	29	MorningChronicle	2
1822	2	2	JacksonsOxfordJournal	1	1822	1	31	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1822	2	2	BristolMercury	1	1822	1	31	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3
1822	2	2	BristolMercury	4	1822	1	26	CaledonianMercury	2
1822	2	2	IpswichJournal	1	1822	1	31	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	1
1822	2	2	IpswichJournal	3	1822	2	1	GlasgowHerald	2
1822	2	2	LeedsMercury	2	1822	1	29	MorningChronicle	2
1822	2	2	LeedsMercury	3	1822	1	28	MorningChronicle	2
1822	2	2	NewcastleCourantetc	2	1822	1	25	GlasgowHerald	1
1822	2	4	CaledonianMercury	2	1822	1	12	MorningChronicle	2
1822	2	4	CaledonianMercury	4	1822	1	28	GlasgowHerald	4
1822	2	4	GlasgowHerald	4	1822	2	2	CaledonianMercury	4
1822	2	6	AberdeenJournal	2	1822	1	28	GlasgowHerald	2
1822	2	6	AberdeenJournal	4	1822	1	28	GlasgowHerald	4
1822	2	7	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1822	2	2	BristolMercury	1
1822	2	8	GlasgowHerald	2	1822	2	7	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1822	2	8	GlasgowHerald	5	1822	1	14	CaledonianMercury	3
1822	2	8	LiverpoolMercuryetc	2	1822	2	7	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1822	2	8	LiverpoolMercuryetc	7	1822	1	19	MorningChronicle	3
1822	2	9	CaledonianMercury	2	1822	2	8	LiverpoolMercuryetc	2
1822	2	9	JacksonsOxfordJournal	1	1822	2	8	GlasgowHerald	2
1822	2	9	JacksonsOxfordJournal	2	1822	2	8	GlasgowHerald	2
1822	2	9	JacksonsOxfordJournal	4	1822	2	4	MorningChronicle	3
1822	2	9	BristolMercury	4	1822	2	4	MorningChronicle	3
1822	2	9	IpswichJournal	1	1822	2	6	DerbyMercury	1
1822	2	9	IpswichJournal	4	1822	2	8	LiverpoolMercuryetc	2
1822	2	9	LeedsMercury	2	1822	2	8	LiverpoolMercuryetc	2
1822	2	9	LeedsMercury	3	1822	2	8	GlasgowHerald	4
1822	2	10	Examiner	4	1822	2	8	LiverpoolMercuryetc	2
1822	2	11	CaledonianMercury	2	1822	2	8	GlasgowHerald	4
1822	2	12	MorningChronicle	4	1822	2	8	GlasgowHerald	4
1822	2	13	AberdeenJournal	4	1822	2	4	GlasgowHerald	1
1822	2	13	DerbyMercury	2	1822	2	12	MorningChronicle	4
1822	2	14	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	3	1822	1	19	MorningChronicle	3
1822	2	16	JacksonsOxfordJournal	4	1822	2	9	IpswichJournal	1
1822	2	16	BristolMercury	4	1822	2	12	MorningChronicle	3
1822	2	17	Examiner	8	1822	2	14	MorningChronicle	4
1822	2	20	AberdeenJournal	4	1822	2	12	MorningChronicle	4
1822	2	22	LiverpoolMercuryetc	2	1822	2	17	Examiner	6
1822	2	22	LiverpoolMercuryetc	3	1822	2	17	Examiner	8
1822	2	22	MorningChronicle	4	1822	2	21	CaledonianMercury	4
1822	2	23	BristolMercury	1	1822	2	18	CaledonianMercury	2
1822	2	23	IpswichJournal	4	1822	2	21	CaledonianMercury	2
1822	2	24	Examiner	5	1822	2	21	MorningChronicle	2
1822	2	24	Examiner	14	1822	2	19	MorningChronicle	4
1822	2	28	CaledonianMercury	4	1822	2	23	MorningChronicle	3
1822	3	1	GlasgowHerald	2	1822	2	27	MorningChronicle	3
1822	3	1	GlasgowHerald	4	1822	2	26	MorningChronicle	4
1822	3	2	BristolMercury	1	1822	2	26	MorningChronicle	4
1822	3	2	IpswichJournal	4	1822	2	28	TrewmansExeterFlyingPostorPlymouthandCornishAdvertiser	4
1822	3	2	LeedsMercury	4	1822	2	26	MorningChronicle	4
1822	3	4	MorningChronicle	2	1822	2	24	Examiner	16
1822	3	6	AberdeenJournal	4	1822	2	26	MorningChronicle	4
