RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1828	05	02	LiverpoolMercuryetc	0006	1828	05	01	NorthWalesChronicle	0004
1828	05	03	TheIpswichJournal	0001	1828	05	01	NorthWalesChronicle	0003
1828	05	04	TheExaminer	0002	1828	05	01	TheMorningChronicle	0002
1828	05	04	TheExaminer	0009	1828	05	03	TheMorningChronicle	0002
1828	05	04	TheExaminer	0013	1828	05	01	TheMorningChronicle	0003
1828	05	05	HampshireTelegraphandSussexChronicleetc	0002	1828	05	04	TheExaminer	0010
1828	05	06	TheBristolMercury	0001	1828	05	01	TheMorningChronicle	0002
1828	05	06	TheBristolMercury	0004	1828	05	04	TheExaminer	0010
1828	05	06	TheHullPacketandHumberMercury	0001	1828	05	03	TheNewcastleCourantetc	0004
1828	05	06	TheHullPacketandHumberMercury	0002	1828	05	01	TheMorningChronicle	0003
1828	05	06	TheHullPacketandHumberMercury	0003	1828	05	03	TheNewcastleCourantetc	0004
1828	05	06	TheHullPacketandHumberMercury	0004	1828	05	01	NorthWalesChronicle	0004
1828	05	07	TheDerbyMercury	0001	1828	05	06	TheHullPacketandHumberMercury	0001
1828	05	07	TheDerbyMercury	0004	1828	05	06	TheBristolMercury	0004
1828	05	08	NorthWalesChronicle	0004	1828	05	06	TheHullPacketandHumberMercury	0001
1828	05	09	LiverpoolMercuryetc	0002	1828	05	02	TheMorningChronicle	0004
1828	05	09	LiverpoolMercuryetc	0003	1828	05	04	TheExaminer	0002
1828	05	09	LiverpoolMercuryetc	0006	1828	05	06	TheBristolMercury	0004
1828	05	09	LiverpoolMercuryetc	0007	1828	05	07	TheDerbyMercury	0002
1828	05	09	TheBelfastNews-Letter	0001	1828	05	07	TheMorningChronicle	0004
1828	05	09	TheBelfastNews-Letter	0002	1828	05	02	TheMorningChronicle	0004
1828	05	10	Cobbett'sWeeklyPoliticalRegister	0008	1828	05	03	TheLeedsMercury	0002
1828	05	10	TheIpswichJournal	0001	1828	05	07	TheMorningChronicle	0004
1828	05	10	TheNewcastleCourantetc	0002	1828	05	03	TheIpswichJournal	0002
1828	05	11	TheExaminer	0011	1828	05	08	TheMorningChronicle	0003
