YEAR	MONTH	DAY	TITLE	PAGE
1831	04	01	LiverpoolMercuryetc	0002
1831	04	02	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	04	02	TheManchesterTimesandGazette	0002
1831	04	01	TheMorningChronicle	0003
1831	04	01	TheMorningChronicle	0002
1831	04	01	TheMorningChronicle	0004
1831	04	02	TheMorningChronicle	0001
1831	04	02	PrestonChronicle	0004
1831	04	01	Freeman'sJournalandDailyCommercialAdvertiser	0003
1831	04	02	CaledonianMercury	0002
1831	04	03	TheExaminer	0007
1831	04	04	HampshireTelegraphandSussexChronicleetc	0003
1831	04	01	TheMorningChronicle	0001
1831	04	04	Freeman'sJournalandDailyCommercialAdvertiser	0002
1831	04	01	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	04	02	TheMorningChronicle	0004
1831	04	04	TheMorningChronicle	0001
1831	04	04	TheMorningChronicle	0004
1831	04	05	NorthWalesChronicle	0004
1831	04	05	TheBristolMercury	0003
1831	04	05	TheMorningChronicle	0001
1831	04	03	TheExaminer	0008
1831	04	06	TheDerbyMercury	0003
1831	04	06	TheMorningChronicle	0002
1831	04	05	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	04	07	TheMorningChronicle	0004
1831	04	06	TheMorningChronicle	0004
1831	04	06	TheMorningChronicle	0003
1831	04	04	CaledonianMercury	0004
1831	04	04	TheMorningChronicle	0003
1831	04	05	TheMorningChronicle	0004
1831	04	08	LiverpoolMercuryetc	0006
1831	04	04	TheMorningChronicle	0002
1831	04	06	Freeman'sJournalandDailyCommercialAdvertiser	0003
1831	04	04	HampshireTelegraphandSussexChronicleetc	0001
1831	04	07	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1831	04	08	TheMorningChronicle	0004
1831	04	07	TheMorningChronicle	0002
1831	04	08	TheMorningChronicle	0001
1831	04	09	TheMorningChronicle	0001
1831	04	07	TheMorningChronicle	0003
1831	04	10	TheExaminer	0006
1831	04	10	TheExaminer	0007
1831	04	10	TheExaminer	0008
1831	04	10	TheExaminer	0009
1831	04	09	PrestonChronicle	0002
1831	04	02	TheMorningChronicle	0003
1831	04	06	TheMorningChronicle	0001
1831	04	08	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	04	01	LiverpoolMercuryetc	0003
1831	04	05	TheHullPacketandHumberMercury	0001
1831	04	12	TheMorningChronicle	0004
1831	04	07	CaledonianMercury	0003
1831	04	12	TheMorningChronicle	0002
1831	04	11	TheMorningChronicle	0004
1831	04	11	TheMorningChronicle	0002
1831	04	13	TheDerbyMercury	0003
1831	04	13	TheMorningChronicle	0003
1831	04	01	LiverpoolMercuryetc	0007
1831	04	14	Freeman'sJournalandDailyCommercialAdvertiser	0004
1831	04	15	Freeman'sJournalandDailyCommercialAdvertiser	0003
1831	04	14	TheMorningChronicle	0001
1831	04	14	TheMorningChronicle	0003
1831	04	13	TheMorningChronicle	0002
1831	04	12	NorthWalesChronicle	0004
1831	04	03	TheExaminer	0002
1831	04	02	PrestonChronicle	0001
1831	04	13	TheMorningChronicle	0001
1831	04	15	TheMorningChronicle	0002
1831	04	14	TheMorningChronicle	0002
1831	04	15	TheMorningChronicle	0001
1831	04	15	TheMorningChronicle	0004
1831	04	12	TheBristolMercury	0003
1831	04	15	TheMorningChronicle	0003
