YEAR	MONTH	DAY	TITLE	PAGE	1883	06	01	BirminghamDailyPost	0006
1883	06	01	GlasgowHerald	0005
1883	06	01	LiverpoolMercuryetc	0008
1883	06	01	TheBelfastNews-Letter	0006
1883	06	01	TheBristolMercuryandDailyPost	0007
1883	06	01	TheLeedsMercury	0006
1883	06	01	WesternMail	0004
1883	06	01	TheLeedsMercury	0005
1883	06	01	ThePallMallGazette	0006
1883	06	01	AberdeenWeeklyJournal	0003
1883	06	01	TheBristolMercuryandDailyPost	0006
1883	06	01	ThePallMallGazette	0011
1883	06	01	ThePallMallGazette	0008
1883	06	01	TheHullPacketandEastRidingTimes	0007
1883	06	01	TheHullPacketandEastRidingTimes	0002
1883	06	01	TheBristolMercuryandDailyPost	0003
1883	06	01	AberdeenWeeklyJournal	0001
1883	06	01	WesternMail	0001
1883	06	01	GlasgowHerald	0007
1883	06	02	ThePallMallGazette	0008
1883	06	01	Freeman'sJournalandDailyCommercialAdvertiser	0007
1883	06	01	DailyNews	0002
1883	06	02	WesternMail	0003
1883	06	01	TheLeedsMercury	0007
1883	06	01	ThePallMallGazette	0010
1883	06	02	TheIllustratedPoliceNewsetc	0004
1883	06	01	BirminghamDailyPost	0008
1883	06	01	TheBristolMercuryandDailyPost	0008
1883	06	01	WesternMail	0003
1883	06	02	TheEra	0005
1883	06	02	TheIllustratedPoliceNewsetc	0002
1883	06	02	TheIpswichJournal	0010
1883	06	02	TheLeedsMercury	S0002
1883	06	01	AberdeenWeeklyJournal	0005
1883	06	02	Freeman'sJournalandDailyCommercialAdvertiser	0006
1883	06	02	TheBristolMercuryandDailyPost	0006
1883	06	02	HampshireTelegraphandSussexChronicleetc	0003
1883	06	02	TheBelfastNews-Letter	0002
1883	06	02	DailyNews	0005
1883	06	02	BirminghamDailyPost	0007
1883	06	02	Freeman'sJournalandDailyCommercialAdvertiser	0003
1883	06	04	DailyNews	0005
1883	06	04	GlasgowHerald	0001
1883	06	02	YGoleuad	0014
1883	06	02	YGoleuad	0006
1883	06	05	ThePallMallGazette	0008
1883	06	05	ThePallMallGazette	0006
1883	06	05	ThePallMallGazette	0009
1883	06	05	TheBelfastNews-Letter	0003
1883	06	05	TheLeedsMercury	0001
1883	06	02	Jackson'sOxfordJournal	0004
1883	06	04	BirminghamDailyPost	0004
1883	06	04	LiverpoolMercuryetc	0006
1883	06	05	DailyNews	0004
1883	06	02	ThePallMallGazette	0010
1883	06	05	TheBristolMercuryandDailyPost	0007
1883	06	05	WesternMail	0002
1883	06	01	TheBristolMercuryandDailyPost	0005
1883	06	01	TheHullPacketandEastRidingTimes	0008
1883	06	01	TheLeedsMercury	0008
1883	06	02	TheBristolMercuryandDailyPost	0005
1883	06	01	Freeman'sJournalandDailyCommercialAdvertiser	0003
1883	06	02	BaneracAmserauCymru	0008
1883	06	02	YGoleuad	0001
1883	06	06	DailyNews	0006
1883	06	06	ThePallMallGazette	0008
1883	06	05	BirminghamDailyPost	0006
1883	06	06	WesternMail	0004
1883	06	06	AberdeenWeeklyJournal	0005
1883	06	06	WesternMail	0003
1883	06	06	DailyNews	0005
1883	06	07	AberdeenWeeklyJournal	0003
1883	06	07	BirminghamDailyPost	0008
1883	06	07	GlasgowHerald	0006
1883	06	07	TheBelfastNews-Letter	0008
1883	06	07	ThePallMallGazette	0007
1883	06	07	WesternMail	0003
1883	06	04	ThePallMallGazette	0015
1883	06	06	Freeman'sJournalandDailyCommercialAdvertiser	0008
1883	06	07	Freeman'sJournalandDailyCommercialAdvertiser	0003
1883	06	07	ThePallMallGazette	0008
1883	06	05	TheBristolMercuryandDailyPost	0006
1883	06	07	Freeman'sJournalandDailyCommercialAdvertiser	0008
1883	06	07	GlasgowHerald	0001
1883	06	07	TheBristolMercuryandDailyPost	0004
1883	06	06	ThePallMallGazette	0002
1883	06	07	BirminghamDailyPost	0004
1883	06	08	AberdeenWeeklyJournal	0006
1883	06	08	GlasgowHerald	0007
1883	06	08	ThePallMallGazette	0008
1883	06	08	Freeman'sJournalandDailyCommercialAdvertiser	0007
1883	06	08	LiverpoolMercuryetc	0006
1883	06	08	TheBelfastNews-Letter	0008
1883	06	08	TheBristolMercuryandDailyPost	0006
1883	06	08	ThePallMallGazette	0010
1883	06	05	TheLeedsMercury	0004
1883	06	03	Lloyd'sWeeklyNewspaper	0004
1883	06	03	Reynolds'sNewspaper	0004
1883	06	03	Reynolds'sNewspaper	0008
1883	06	06	ThePallMallGazette	0011
1883	06	07	Freeman'sJournalandDailyCommercialAdvertiser	0006
1883	06	07	GlasgowHerald	0005
1883	06	08	DailyNews	0003
1883	06	08	AberdeenWeeklyJournal	0007
1883	06	04	Freeman'sJournalandDailyCommercialAdvertiser	0005
1883	06	08	GlasgowHerald	0006
1883	06	08	TheLeedsMercury	0005
1883	06	09	Freeman'sJournalandDailyCommercialAdvertiser	0005
1883	06	08	TheLeedsMercury	0007
1883	06	02	TheLeedsMercury	S0004
1883	06	09	ThePallMallGazette	0007
1883	06	09	ThePallMallGazette	0008
1883	06	09	AberdeenWeeklyJournal	0003
1883	06	09	LiverpoolMercuryetc	0006
1883	06	09	TheBelfastNews-Letter	0008
1883	06	10	Lloyd'sWeeklyNewspaper	0001
1883	06	08	TheBristolMercuryandDailyPost	0004
1883	06	10	Lloyd'sWeeklyNewspaper	0012
1883	06	10	Reynolds'sNewspaper	0008
1883	06	09	BirminghamDailyPost	0005
1883	06	09	TheLeedsMercury	0010
1883	06	09	ThePallMallGazette	0015
1883	06	09	DailyNews	0006
1883	06	11	ThePallMallGazette	0001
1883	06	11	ThePallMallGazette	0012
1883	06	11	ThePallMallGazette	0007
1883	06	06	BirminghamDailyPost	0005
1883	06	11	LiverpoolMercuryetc	0006
1883	06	12	AberdeenWeeklyJournal	0003
1883	06	12	TheBristolMercuryandDailyPost	0006
1883	06	12	ThePallMallGazette	0006
1883	06	09	TheGraphic	0016
1883	06	11	ThePallMallGazette	0010
1883	06	12	ThePallMallGazette	0008
1883	06	12	DailyNews	0006
1883	06	12	ThePallMallGazette	0010
1883	06	09	TheBelfastNews-Letter	0006
1883	06	09	TheIpswichJournal	0003
1883	06	06	DailyNews	0004
1883	06	07	TheLeedsMercury	0005
1883	06	10	Reynolds'sNewspaper	0003
1883	06	12	DailyNews	0004
1883	06	11	TheLeedsMercury	0003
1883	06	06	BirminghamDailyPost	0004
1883	06	09	TheBristolMercuryandDailyPost	0005
1883	06	08	AberdeenWeeklyJournal	0005
1883	06	09	BaneracAmserauCymru	0005
1883	06	13	DailyNews	0005
1883	06	13	ThePallMallGazette	0006
1883	06	13	ThePallMallGazette	0008
1883	06	07	GlasgowHerald	0007
1883	06	09	TheLeedsMercury	0011
1883	06	13	WesternMail	0004
1883	06	13	Freeman'sJournalandDailyCommercialAdvertiser	0008
1883	06	13	ThePallMallGazette	0011
1883	06	14	GlasgowHerald	0004
1883	06	04	TheBristolMercuryandDailyPost	0003
1883	06	05	GlasgowHerald	0007
1883	06	14	BirminghamDailyPost	0005
1883	06	14	DailyNews	0006
1883	06	14	GlasgowHerald	0005
1883	06	14	TheLeedsMercury	0007
1883	06	14	ThePallMallGazette	0007
1883	06	13	ThePallMallGazette	0001
1883	06	14	DailyNews	0005
1883	06	14	Freeman'sJournalandDailyCommercialAdvertiser	0002
1883	06	07	TheBelfastNews-Letter	0003
1883	06	14	DailyNews	0003
1883	06	06	TheBelfastNews-Letter	0005
1883	06	06	ThePallMallGazette	0006
1883	06	11	TheBelfastNews-Letter	0005
1883	06	12	TheLeedsMercury	0001
1883	06	14	LiverpoolMercuryetc	0003
1883	06	12	TheLeedsMercury	0008
1883	06	14	BirminghamDailyPost	0008
1883	06	15	ThePallMallGazette	0008
1883	06	09	HampshireTelegraphandSussexChronicleetc	0004
1883	06	13	BirminghamDailyPost	0008
1883	06	13	ThePallMallGazette	0010
1883	06	14	ThePallMallGazette	0013
1883	06	05	ThePallMallGazette	0010
1883	06	07	GlasgowHerald	0002
1883	06	07	WesternMail	0002
1883	06	04	TheLeedsMercury	0005
1883	06	09	TheLeedsMercury	S0004
1883	06	13	TheDerbyMercury	0004
1883	06	06	TheDerbyMercury	0004
1883	06	15	ThePallMallGazette	0011
1883	06	12	GlasgowHerald	0005
1883	06	14	NorthernEcho	0003
1883	06	15	BirminghamDailyPost	0005
1883	06	15	GlasgowHerald	0007
1883	06	15	LiverpoolMercuryetc	0005
1883	06	06	BaneracAmserauCymru	0016
1883	06	12	Freeman'sJournalandDailyCommercialAdvertiser	0007
1883	06	12	TheBristolMercuryandDailyPost	0008
1883	06	12	WesternMail	0003
1883	06	14	NorthernEcho	0004
