YEAR	MONTH	DAY	TITLE	PAGE
1833	08	01	Freeman'sJournalandDailyCommercialAdvertiser	0004
1833	08	01	Freeman'sJournalandDailyCommercialAdvertiser	0003
1833	08	02	TheBelfastNews-Letter	0004
1833	08	02	TheMorningChronicle	0004
1833	08	01	TheMorningChronicle	0001
1833	08	01	TheMorningChronicle	0003
1833	08	01	TheMorningChronicle	0004
1833	08	02	LiverpoolMercuryetc	0006
1833	08	02	LiverpoolMercuryetc	0007
1833	08	02	TheHullPacket	0002
1833	08	02	TheMorningChronicle	0001
1833	08	02	LiverpoolMercuryetc	0001
1833	08	01	CaledonianMercury	0004
1833	08	01	TheMorningChronicle	0002
1833	08	03	TheManchesterTimesandGazette	0004
1833	08	02	TheMorningChronicle	0003
1833	08	03	TheBristolMercury	0004
1833	08	04	TheExaminer	0011
1833	08	05	TheMorningChronicle	0001
1833	08	05	TheMorningChronicle	0002
1833	08	05	HampshireTelegraphandSussexChronicleetc	0003
1833	08	03	Freeman'sJournalandDailyCommercialAdvertiser	0003
1833	08	02	TheBelfastNews-Letter	0003
1833	08	04	TheExaminer	0002
1833	08	06	TheBelfastNews-Letter	0003
1833	08	02	LiverpoolMercuryetc	0004
1833	08	02	LiverpoolMercuryetc	0005
1833	08	04	TheExaminer	0010
1833	08	04	TheExaminer	0001
1833	08	06	TheMorningChronicle	0002
1833	08	07	TheMorningChronicle	0001
1833	08	03	TheBristolMercury	0002
1833	08	08	TheMorningChronicle	0001
1833	08	08	Freeman'sJournalandDailyCommercialAdvertiser	0004
1833	08	08	TheMorningChronicle	0004
1833	08	06	Freeman'sJournalandDailyCommercialAdvertiser	0004
1833	08	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1833	08	08	CaledonianMercury	0001
1833	08	07	NorthWalesChronicle	0004
1833	08	07	TheMorningChronicle	0002
1833	08	07	TheMorningChronicle	0003
1833	08	07	NorthWalesChronicle	0003
1833	08	03	TheMorningChronicle	0002
1833	08	08	TheMorningChronicle	0002
1833	08	09	Freeman'sJournalandDailyCommercialAdvertiser	0003
