YEAR	MONTH	DAY	TITLE	PAGE
1807	03	02	HampshireTelegraphandSussexChronicleetc	0002
1807	03	05	TheMorningChronicle	0003
1807	03	04	TheAberdeenJournal	0004
1807	03	05	CaledonianMercury	0002
1807	03	05	CaledonianMercury	0004
1807	03	05	TheDerbyMercury	0003
1807	03	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1807	03	05	TheMorningChronicle	0002
1807	03	07	Jackson'sOxfordJournal	0003
1807	03	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1807	03	07	CaledonianMercury	0002
1807	03	07	Jackson'sOxfordJournal	0002
1807	03	07	Jackson'sOxfordJournal	0001
1807	03	05	CaledonianMercury	0003
1807	03	07	TheMorningChronicle	0003
1807	03	09	TheMorningChronicle	0002
1807	03	11	TheMorningChronicle	0001
1807	03	12	TheMorningChronicle	0004
1807	03	06	TheMorningChronicle	0004
1807	03	12	CaledonianMercury	0001
1807	03	12	TheMorningChronicle	0003
1807	03	13	TheMorningChronicle	0003
1807	03	11	TheMorningChronicle	0002
1807	03	12	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1807	03	17	TheHullPacket	0003
1807	03	18	TheMorningChronicle	0003
1807	03	19	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1807	03	16	TheMorningChronicle	0002
1807	03	21	CaledonianMercury	0002
1807	03	23	CaledonianMercury	0001
1807	03	21	TheMorningChronicle	0003
1807	03	25	TheMorningChronicle	0001
1807	03	25	TheAberdeenJournal	0001
1807	03	24	TheMorningChronicle	0002
1807	03	30	HampshireTelegraphandSussexChronicleetc	0003
1807	03	30	TheMorningChronicle	0001
1807	03	30	TheMorningChronicle	0003
1807	03	30	CaledonianMercury	0002
1807	03	31	TheMorningChronicle	0003
1807	03	07	TheIpswichJournal	0004
1807	03	26	CaledonianMercury	0004
1807	03	24	TheHullPacket	0001
1807	03	26	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0002
1807	03	26	TheDerbyMercury	0004
1807	03	28	TheLeedsMercury	0004
