YEAR	MONTH	DAY	TITLE	PAGE
1822	08	01	CaledonianMercury	0003
1822	08	01	CaledonianMercury	0004
1822	08	01	TheMorningChronicle	0004
1822	08	01	TheMorningChronicle	0002
1822	08	01	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1822	08	02	TheMorningChronicle	0004
1822	08	02	TheMorningChronicle	0002
1822	08	03	TheMorningChronicle	0002
1822	08	04	TheExaminer	0004
1822	08	01	CaledonianMercury	0002
1822	08	07	TheMorningChronicle	0002
1822	08	08	CaledonianMercury	0003
1822	08	05	CaledonianMercury	0003
1822	08	06	TheMorningChronicle	0004
1822	08	03	TheMorningChronicle	0003
1822	08	08	TheMorningChronicle	0002
1822	08	09	GlasgowHerald	0001
1822	08	06	TheMorningChronicle	0002
1822	08	10	CaledonianMercury	0002
1822	08	07	TheMorningChronicle	0003
1822	08	09	TheMorningChronicle	0004
1822	08	09	TheMorningChronicle	0003
1822	08	11	TheExaminer	0015
1822	08	10	TheMorningChronicle	0004
1822	08	03	TheMorningChronicle	0004
1822	08	12	TheMorningChronicle	0003
1822	08	15	CaledonianMercury	0003
1822	08	14	TheMorningChronicle	0003
1822	08	14	TheMorningChronicle	0004
1822	08	15	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1822	08	16	LiverpoolMercuryetc	0008
1822	08	14	TheDerbyMercury	0001
1822	08	16	TheMorningChronicle	0001
1822	08	17	TheMorningChronicle	0003
1822	08	12	TheMorningChronicle	0002
1822	08	17	CaledonianMercury	0002
1822	08	15	CaledonianMercury	0004
1822	08	17	Jackson'sOxfordJournal	0001
1822	08	19	CaledonianMercury	0002
1822	08	15	TheMorningChronicle	0001
1822	08	17	CaledonianMercury	0001
1822	08	19	CaledonianMercury	0001
1822	08	16	TheMorningChronicle	0003
1822	08	22	CaledonianMercury	0002
1822	08	22	CaledonianMercury	0004
1822	08	22	CaledonianMercury	0003
1822	08	22	TheMorningChronicle	0003
1822	08	18	TheExaminer	0013
1822	08	21	TheMorningChronicle	0003
1822	08	22	TheMorningChronicle	0002
1822	08	14	TheMorningChronicle	0001
1822	08	21	TheMorningChronicle	0004
1822	08	24	Jackson'sOxfordJournal	0002
1822	08	21	TheMorningChronicle	0002
1822	08	24	Jackson'sOxfordJournal	0003
1822	08	26	CaledonianMercury	0002
1822	08	24	TheMorningChronicle	0002
1822	08	28	TheDerbyMercury	0001
1822	08	24	TheMorningChronicle	0003
1822	08	28	TheMorningChronicle	0002
1822	08	24	TheMorningChronicle	0001
1822	08	27	TheMorningChronicle	0002
1822	08	24	TheMorningChronicle	0004
1822	08	27	TheMorningChronicle	0001
1822	08	25	TheExaminer	0016
1822	08	27	TheMorningChronicle	0004
1822	08	29	TheMorningChronicle	0003
1822	08	31	TheMorningChronicle	0003
1822	08	30	TheMorningChronicle	0002
1822	08	31	TheMorningChronicle	0004
1822	08	31	Jackson'sOxfordJournal	0002
1822	08	29	TheMorningChronicle	0002
1822	08	27	TheMorningChronicle	0003
1822	08	29	TheMorningChronicle	0004
1822	08	03	CaledonianMercury	0004
1822	08	17	CaledonianMercury	0003
1822	08	30	TheMorningChronicle	0003
1822	08	26	TheMorningChronicle	0004
1822	08	26	GlasgowHerald	0001
1822	08	30	TheMorningChronicle	0004
1822	08	31	Jackson'sOxfordJournal	0003
