YEAR	MONTH	DAY	TITLE	PAGE
1832	07	02	Freeman'sJournalandDailyCommercialAdvertiser	0003
1832	07	01	TheExaminer	0009
1832	07	02	TheMorningChronicle	0003
1832	07	02	CaledonianMercury	0002
1832	07	03	TheHullPacketandHumberMercury	0001
1832	07	02	HampshireTelegraphandSussexChronicleetc	0002
1832	07	02	HampshireTelegraphandSussexChronicleetc	0003
1832	07	01	TheExaminer	0001
1832	07	01	TheExaminer	0002
1832	07	04	Freeman'sJournalandDailyCommercialAdvertiser	0001
1832	07	02	TheMorningChronicle	0004
1832	07	03	TheMorningChronicle	0002
1832	07	03	TheMorningChronicle	0003
1832	07	01	TheExaminer	0007
1832	07	04	TheMorningChronicle	0001
1832	07	04	TheMorningChronicle	0002
1832	07	04	TheMorningChronicle	0003
1832	07	02	TheMorningChronicle	0001
1832	07	05	TheMorningChronicle	0003
1832	07	06	LiverpoolMercuryetc	0008
1832	07	03	TheMorningChronicle	0004
1832	07	06	TheMorningChronicle	0001
1832	07	06	TheMorningChronicle	0002
1832	07	04	TheMorningChronicle	0004
1832	07	06	TheMorningChronicle	0004
1832	07	07	TheNewcastleCourantetc	0003
1832	07	05	TheMorningChronicle	0001
1832	07	07	TheBristolMercury	0003
1832	07	05	CaledonianMercury	0003
1832	07	07	TheMorningChronicle	0003
1832	07	07	TheMorningChronicle	0002
1832	07	07	TheBristolMercury	0002
1832	07	06	LiverpoolMercuryetc	0007
1832	07	07	Freeman'sJournalandDailyCommercialAdvertiser	0002
1832	07	07	PrestonChronicle	0001
1832	07	07	Freeman'sJournalandDailyCommercialAdvertiser	0003
1832	07	09	TheMorningChronicle	0004
1832	07	09	CaledonianMercury	0004
1832	07	07	CaledonianMercury	0003
1832	07	07	CaledonianMercury	0001
1832	07	08	TheExaminer	0001
1832	07	08	TheExaminer	0002
1832	07	03	Freeman'sJournalandDailyCommercialAdvertiser	0003
1832	07	11	TheMorningChronicle	0004
1832	07	08	TheExaminer	0010
1832	07	12	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1832	07	10	TheMorningChronicle	0001
1832	07	11	TheMorningChronicle	0001
1832	07	13	TheBelfastNews-Letter	0004
1832	07	09	HampshireTelegraphandSussexChronicleetc	0003
1832	07	14	TheMorningChronicle	0002
1832	07	13	TheMorningChronicle	0004
1832	07	11	TheMorningChronicle	0003
1832	07	12	TheMorningChronicle	0004
