YEAR	MONTH	DAY	TITLE	PAGE
1824	10	01	MorningChronicle	0002
1824	10	02	MorningChronicle	0003
1824	10	02	TheIpswichJournal	0004
1824	10	03	TheExaminer	0007
1824	10	02	TheNewcastleCourantetc	0002
1824	10	03	TheExaminer	0006
1824	10	03	TheExaminer	0016
1824	10	02	MorningChronicle	0001
1824	10	02	MorningChronicle	0002
1824	10	01	MorningChronicle	0003
1824	10	06	MorningChronicle	0004
1824	10	04	HampshireTelegraphandSussexChronicleetc	0003
1824	10	02	MorningChronicle	0004
1824	10	04	MorningChronicle	0002
1824	10	05	MorningChronicle	0003
1824	10	06	MorningChronicle	0001
1824	10	08	MorningChronicle	0004
1824	10	05	MorningChronicle	0004
1824	10	06	MorningChronicle	0003
1824	10	09	MorningChronicle	0003
1824	10	05	MorningChronicle	0001
1824	10	10	TheExaminer	0016
1824	10	10	TheExaminer	0004
1824	10	10	TheExaminer	0010
1824	10	09	TheNewcastleCourantetc	0001
1824	10	09	TheIpswichJournal	0001
1824	10	11	MorningChronicle	0002
1824	10	07	MorningChronicle	0004
1824	10	12	MorningChronicle	0002
1824	10	13	MorningChronicle	0001
1824	10	15	LiverpoolMercuryetc	0007
1824	10	09	MorningChronicle	0004
1824	10	11	TheBristolMercury	0002
1824	10	14	MorningChronicle	0004
1824	10	16	MorningChronicle	0004
1824	10	12	MorningChronicle	0003
1824	10	15	MorningChronicle	0001
1824	10	16	TheNewcastleCourantetc	0001
1824	10	16	TheIpswichJournal	0001
1824	10	16	MorningChronicle	0003
1824	10	18	MorningChronicle	0002
1824	10	17	TheExaminer	0016
1824	10	17	TheExaminer	0014
1824	10	14	MorningChronicle	0002
1824	10	19	MorningChronicle	0003
1824	10	08	MorningChronicle	0002
1824	10	19	MorningChronicle	0004
1824	10	22	MorningChronicle	0004
1824	10	22	LiverpoolMercuryetc	0005
1824	10	20	MorningChronicle	0003
1824	10	20	MorningChronicle	0002
1824	10	23	MorningChronicle	0002
1824	10	17	TheExaminer	0010
1824	10	26	MorningChronicle	0001
1824	10	22	MorningChronicle	0001
1824	10	24	TheExaminer	0014
1824	10	22	MorningChronicle	0003
1824	10	24	TheExaminer	0009
1824	10	26	MorningChronicle	0003
1824	10	25	HampshireTelegraphandSussexChronicleetc	0004
1824	10	25	MorningChronicle	0003
1824	10	22	MorningChronicle	0002
1824	10	27	MorningChronicle	0003
1824	10	27	MorningChronicle	0004
1824	10	27	MorningChronicle	0001
1824	10	25	MorningChronicle	0002
1824	10	29	MorningChronicle	0003
1824	10	28	MorningChronicle	0002
1824	10	26	MorningChronicle	0002
1824	10	25	HampshireTelegraphandSussexChronicleetc	0001
1824	10	30	MorningChronicle	0002
1824	10	27	MorningChronicle	0002
1824	10	31	TheExaminer	0005
1824	10	29	LiverpoolMercuryetc	0008
1824	10	31	TheExaminer	0009
1824	10	31	TheExaminer	0010
1824	10	01	LiverpoolMercuryetc	0004
1824	10	29	MorningChronicle	0001
1824	10	28	MorningChronicle	0001
1824	10	30	MorningChronicle	0003
1824	10	14	CaledonianMercury	0003
1824	10	02	TheNewcastleCourantetc	0003
1824	10	09	TheLeedsMercury	0001
1824	10	21	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
