YEAR	MONTH	DAY	TITLE	PAGE
1824	03	01	TheBristolMercury	0002
1824	03	02	TheMorningChronicle	0001
1824	03	03	TheDerbyMercury	0004
1824	03	01	HampshireTelegraphandSussexChronicleetc	0003
1824	03	02	TheMorningChronicle	0002
1824	03	02	TheMorningChronicle	0003
1824	03	05	TheMorningChronicle	0003
1824	03	02	TheMorningChronicle	0004
1824	03	03	TheMorningChronicle	0003
1824	03	04	CaledonianMercury	0001
1824	03	04	CaledonianMercury	0004
1824	03	08	TheBristolMercury	0002
1824	03	06	TheMorningChronicle	0003
1824	03	08	HampshireTelegraphandSussexChronicleetc	0004
1824	03	10	TheDerbyMercury	0002
1824	03	10	TheDerbyMercury	0004
1824	03	12	TheMorningChronicle	0002
1824	03	12	TheMorningChronicle	0003
1824	03	05	TheMorningChronicle	0002
1824	03	10	TheMorningChronicle	0004
1824	03	09	TheMorningChronicle	0001
1824	03	10	TheMorningChronicle	0001
1824	03	13	TheMorningChronicle	0001
1824	03	13	TheMorningChronicle	0004
1824	03	09	TheMorningChronicle	0002
1824	03	09	TheMorningChronicle	0003
1824	03	09	TheMorningChronicle	0004
1824	03	10	TheDerbyMercury	0003
1824	03	10	TheMorningChronicle	0002
1824	03	10	TheMorningChronicle	0003
1824	03	11	TheMorningChronicle	0002
1824	03	14	TheExaminer	0014
1824	03	15	TheBristolMercury	0003
1824	03	17	TheDerbyMercury	0001
1824	03	11	TheMorningChronicle	0003
1824	03	18	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1824	03	12	TheMorningChronicle	0001
1824	03	13	TheMorningChronicle	0002
1824	03	18	TheMorningChronicle	S0001
1824	03	17	TheMorningChronicle	0002
1824	03	19	TheMorningChronicle	0002
1824	03	11	CaledonianMercury	0004
1824	03	21	TheExaminer	0015
1824	03	22	TheMorningChronicle	0002
1824	03	24	TheMorningChronicle	0003
1824	03	24	TheMorningChronicle	0004
1824	03	25	TheMorningChronicle	0003
1824	03	26	TheMorningChronicle	0002
1824	03	23	TheMorningChronicle	0004
1824	03	21	TheExaminer	0009
1824	03	22	TheMorningChronicle	0003
1824	03	26	TheMorningChronicle	0004
1824	03	23	TheMorningChronicle	0002
1824	03	23	TheMorningChronicle	0003
1824	03	24	TheMorningChronicle	0001
1824	03	29	HampshireTelegraphandSussexChronicleetc	0004
1824	03	29	TheMorningChronicle	0004
1824	03	25	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1824	03	27	TheMorningChronicle	0003
1824	03	29	TheMorningChronicle	0003
1824	03	30	TheMorningChronicle	0004
1824	03	12	LiverpoolMercuryetc	0001
1824	03	20	TheLeedsMercury	0004
1824	03	27	TheMorningChronicle	0002
1824	03	04	CaledonianMercury	0003
1824	03	30	TheMorningChronicle	0001
1824	03	30	TheMorningChronicle	0003
1824	03	27	CaledonianMercury	0001
1824	03	29	TheMorningChronicle	0002
1824	03	06	TheNewcastleCourantetc	0003
1824	03	01	HampshireTelegraphandSussexChronicleetc	0001
1824	03	01	TheMorningChronicle	0001
1824	03	29	TheMorningChronicle	0001
1824	03	04	TheMorningChronicle	0002
