YEAR	MONTH	DAY	TITLE	PAGE
1824	09	01	TheDerbyMercury	0002
1824	09	01	TheDerbyMercury	0004
1824	09	01	MorningChronicle	0002
1824	09	02	MorningChronicle	0002
1824	09	04	TheIpswichJournal	0004
1824	09	03	MorningChronicle	0001
1824	09	03	MorningChronicle	0002
1824	09	04	TheLeedsMercury	0002
1824	09	02	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1824	09	01	MorningChronicle	0001
1824	09	04	MorningChronicle	0002
1824	09	06	MorningChronicle	0002
1824	09	07	MorningChronicle	0002
1824	09	02	CaledonianMercury	0004
1824	09	08	MorningChronicle	0003
1824	09	08	MorningChronicle	0002
1824	09	06	CaledonianMercury	0003
1824	09	10	LiverpoolMercuryetc	0008
1824	09	09	MorningChronicle	0002
1824	09	02	MorningChronicle	0004
1824	09	07	MorningChronicle	0004
1824	09	04	MorningChronicle	0003
1824	09	07	MorningChronicle	0003
1824	09	10	MorningChronicle	0004
1824	09	10	MorningChronicle	0002
1824	09	10	MorningChronicle	0003
1824	09	06	CaledonianMercury	0001
1824	09	05	TheExaminer	0016
1824	09	12	TheExaminer	0016
1824	09	13	HampshireTelegraphandSussexChronicleetc	0004
1824	09	14	MorningChronicle	0002
1824	09	15	MorningChronicle	0002
1824	09	16	MorningChronicle	0002
1824	09	13	MorningChronicle	0004
1824	09	18	MorningChronicle	0002
1824	09	17	MorningChronicle	0001
1824	09	17	MorningChronicle	0003
1824	09	18	MorningChronicle	0001
1824	09	11	MorningChronicle	0004
1824	09	19	TheExaminer	0007
1824	09	15	MorningChronicle	0001
1824	09	17	MorningChronicle	0002
1824	09	17	MorningChronicle	0004
1824	09	15	MorningChronicle	0004
1824	09	16	MorningChronicle	0004
1824	09	20	MorningChronicle	0003
1824	09	20	CaledonianMercury	0003
1824	09	23	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1824	09	21	MorningChronicle	0004
1824	09	15	MorningChronicle	0003
1824	09	19	TheExaminer	0013
1824	09	16	MorningChronicle	0003
1824	09	16	CaledonianMercury	0003
1824	09	20	MorningChronicle	0004
1824	09	18	MorningChronicle	0004
1824	09	01	TheDerbyMercury	0001
1824	09	18	CaledonianMercury	0004
1824	09	25	MorningChronicle	0004
1824	09	22	MorningChronicle	0003
1824	09	25	MorningChronicle	0002
1824	09	24	LiverpoolMercuryetc	0006
1824	09	19	TheExaminer	0015
1824	09	24	LiverpoolMercuryetc	0007
1824	09	26	TheExaminer	0010
1824	09	27	CaledonianMercury	0003
1824	09	27	MorningChronicle	0002
1824	09	29	TheDerbyMercury	0004
1824	09	26	TheExaminer	0002
1824	09	28	MorningChronicle	0002
1824	09	28	MorningChronicle	0003
1824	09	24	MorningChronicle	0002
1824	09	25	TheIpswichJournal	0004
1824	09	08	TheDerbyMercury	0001
1824	09	04	TheLeedsMercury	0001
1824	09	30	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
