YEAR	MONTH	DAY	TITLE	PAGE
1822	02	01	GlasgowHerald	0002
1822	02	01	LiverpoolMercuryetc	0005
1822	02	02	TheMorningChronicle	0002
1822	02	02	CaledonianMercury	0004
1822	02	01	GlasgowHerald	0004
1822	02	02	TheBristolMercury	0001
1822	02	02	TheLeedsMercury	0004
1822	02	07	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1822	02	06	TheDerbyMercury	0001
1822	02	07	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0001
1822	02	04	TheMorningChronicle	0002
1822	02	04	TheMorningChronicle	0003
1822	02	08	GlasgowHerald	0001
1822	02	05	TheMorningChronicle	0003
1822	02	08	GlasgowHerald	0004
1822	02	04	GlasgowHerald	0001
1822	02	08	TheMorningChronicle	0004
1822	02	15	LiverpoolMercuryetc	0005
1822	02	12	TheMorningChronicle	0002
1822	02	12	TheMorningChronicle	0003
1822	02	07	TheMorningChronicle	0001
1822	02	14	TheMorningChronicle	0004
1822	02	17	TheExaminer	0006
1822	02	21	CaledonianMercury	0004
1822	02	18	CaledonianMercury	0002
1822	02	21	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1822	02	21	CaledonianMercury	0002
1822	02	21	TheMorningChronicle	0002
1822	02	19	TheMorningChronicle	0004
1822	02	23	Jackson'sOxfordJournal	0003
1822	02	23	TheMorningChronicle	0003
1822	02	27	TheMorningChronicle	0003
1822	02	26	TheMorningChronicle	0004
1822	02	28	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1822	02	28	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0004
1822	02	24	TheExaminer	0016
1822	02	08	LiverpoolMercuryetc	0007
1822	02	23	Jackson'sOxfordJournal	0004
1822	02	23	TheLeedsMercury	0004
1822	02	02	Jackson'sOxfordJournal	0004
