YEAR	MONTH	DAY	TITLE	PAGE
1815	01	02	TheMorningChronicle	0002
1815	01	03	TheMorningChronicle	0002
1815	01	03	TheMorningChronicle	0004
1815	01	04	TheMorningChronicle	0002
1815	01	05	TheMorningChronicle	0004
1815	01	02	TheMorningChronicle	0003
1815	01	03	TheMorningChronicle	0003
1815	01	05	TheMorningChronicle	0003
1815	01	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1815	01	06	TheMorningChronicle	0002
1815	01	07	TheMorningChronicle	0004
1815	01	09	TheMorningChronicle	0003
1815	01	10	TheMorningChronicle	0003
1815	01	05	TheMorningChronicle	0002
1815	01	06	TheMorningChronicle	0003
1815	01	07	Jackson'sOxfordJournal	0002
1815	01	11	TheMorningChronicle	0002
1815	01	13	TheMorningChronicle	0003
1815	01	14	TheMorningChronicle	0003
1815	01	11	TheMorningChronicle	0003
1815	01	14	TheIpswichJournal	0002
1815	01	14	Jackson'sOxfordJournal	0004
