217	294	303	I:\BL_TXTS\1800s\1801\1801.01.01_TheDerbyMercury_0002.txt	I:\BL_TXTS\1800s\1801\1801.01.01_CaledonianMercury_0002.txt
219	377	397	I:\BL_TXTS\1800s\1801\1801.01.01_Trewman'sExeterFlyingPost_0002.txt	I:\BL_TXTS\1800s\1801\1801.01.01_TheDerbyMercury_0003.txt
284	475	467	I:\BL_TXTS\1800s\1801\1801.01.03_CaledonianMercury_0002.txt	I:\BL_TXTS\1800s\1801\1801.01.01_Trewman'sExeterFlyingPost_0004.txt
233	387	390	I:\BL_TXTS\1800s\1801\1801.01.03_Jackson'sOxfordJournal_0002.txt	I:\BL_TXTS\1800s\1801\1801.01.01_MorningChronicle_0002.txt
475	732	754	I:\BL_TXTS\1800s\1801\1801.01.03_Jackson'sOxfordJournal_0004.txt	I:\BL_TXTS\1800s\1801\1801.01.01_CaledonianMercury_0002.txt
344	530	533	I:\BL_TXTS\1800s\1801\1801.01.03_Jackson'sOxfordJournal_0004.txt	I:\BL_TXTS\1800s\1801\1801.01.01_TheDerbyMercury_0002.txt
235	431	432	I:\BL_TXTS\1800s\1801\1801.01.03_TheIpswichJournal_0001.txt	I:\BL_TXTS\1800s\1801\1801.01.03_Jackson'sOxfordJournal_0004.txt
285	481	471	I:\BL_TXTS\1800s\1801\1801.01.03_TheIpswichJournal_0002.txt	I:\BL_TXTS\1800s\1801\1801.01.03_Jackson'sOxfordJournal_0002.txt
242	414	414	I:\BL_TXTS\1800s\1801\1801.01.03_TheIpswichJournal_0004.txt	I:\BL_TXTS\1800s\1801\1801.01.03_Jackson'sOxfordJournal_0001.txt
382	635	636	I:\BL_TXTS\1800s\1801\1801.01.05_CaledonianMercury_0001.txt	I:\BL_TXTS\1800s\1801\1801.01.01_CaledonianMercury_0001.txt
268	412	415	I:\BL_TXTS\1800s\1801\1801.01.05_MorningChronicle_0001.txt	I:\BL_TXTS\1800s\1801\1801.01.02_MorningChronicle_0002.txt
290	499	509	I:\BL_TXTS\1800s\1801\1801.01.05_MorningChronicle_0004.txt	I:\BL_TXTS\1800s\1801\1801.01.01_MorningChronicle_0004.txt
206	343	350	I:\BL_TXTS\1800s\1801\1801.01.05_PortsmouthTelegraphorMottley'sNavalandMilitaryJournal_0006.txt	I:\BL_TXTS\1800s\1801\1801.01.03_Jackson'sOxfordJournal_0004.txt
217	344	329	I:\BL_TXTS\1800s\1801\1801.01.05_PortsmouthTelegraphorMottley'sNavalandMilitaryJournal_0006.txt	I:\BL_TXTS\1800s\1801\1801.01.03_MorningChronicle_0004.txt
411	599	612	I:\BL_TXTS\1800s\1801\1801.01.05_PortsmouthTelegraphorMottley'sNavalandMilitaryJournal_0006.txt	I:\BL_TXTS\1800s\1801\1801.01.05_CaledonianMercury_0002.txt
223	341	338	I:\BL_TXTS\1800s\1801\1801.01.05_TheAberdeenJournal_0003.txt	I:\BL_TXTS\1800s\1801\1801.01.03_Jackson'sOxfordJournal_0004.txt
201	312	305	I:\BL_TXTS\1800s\1801\1801.01.05_TheAberdeenJournal_0004.txt	I:\BL_TXTS\1800s\1801\1801.01.01_MorningChronicle_0002.txt
374	597	576	I:\BL_TXTS\1800s\1801\1801.01.05_TheAberdeenJournal_0004.txt	I:\BL_TXTS\1800s\1801\1801.01.03_CaledonianMercury_0003.txt
244	428	415	I:\BL_TXTS\1800s\1801\1801.01.05_TheAberdeenJournal_0004.txt	I:\BL_TXTS\1800s\1801\1801.01.03_Jackson'sOxfordJournal_0002.txt
288	478	479	I:\BL_TXTS\1800s\1801\1801.01.06_MorningChronicle_0001.txt	I:\BL_TXTS\1800s\1801\1801.01.01_MorningChronicle_0001.txt
285	481	476	I:\BL_TXTS\1800s\1801\1801.01.06_MorningChronicle_0001.txt	I:\BL_TXTS\1800s\1801\1801.01.03_MorningChronicle_0001.txt
