463	579	571	I:\BL_TXTS\1830s\1832\04\1832.04.02_HampshireTelegraphandSussexChronicleetc_0002.txt	I:\BL_TXTS\1830s\1832\04\1832.04.01_TheExaminer_0006.txt
212	239	235	I:\BL_TXTS\1830s\1832\04\1832.04.02_TheMorningChronicle_0002.txt	I:\BL_TXTS\1830s\1832\04\1832.04.01_TheExaminer_0001.txt
244	337	337	I:\BL_TXTS\1830s\1832\04\1832.04.03_Freeman'sJournalandDailyCommercialAdvertiser_0001.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_Freeman'sJournalandDailyCommercialAdvertiser_0001.txt
320	507	523	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheBelfastNews-Letter_0004.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_Freeman'sJournalandDailyCommercialAdvertiser_0004.txt
326	415	416	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheBristolMercury_0002.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_HampshireTelegraphandSussexChronicleetc_0004.txt
230	362	359	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheBristolMercury_0002.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_TheMorningChronicle_0002.txt
532	657	656	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheBristolMercury_0004.txt	I:\BL_TXTS\1830s\1832\04\1832.04.01_TheExaminer_0003.txt
233	343	352	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheBristolMercury_0004.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_HampshireTelegraphandSussexChronicleetc_0002.txt
216	247	249	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheMorningChronicle_0002.txt	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheMorningChronicle_0001.txt
377	506	512	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheMorningChronicle_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.01_TheExaminer_0009.txt
261	366	390	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheMorningChronicle_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_TheMorningChronicle_0003.txt
366	495	502	I:\BL_TXTS\1830s\1832\04\1832.04.04_Freeman'sJournalandDailyCommercialAdvertiser_0001.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_TheMorningChronicle_0001.txt
278	439	442	I:\BL_TXTS\1830s\1832\04\1832.04.04_Freeman'sJournalandDailyCommercialAdvertiser_0001.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_TheMorningChronicle_0003.txt
208	260	255	I:\BL_TXTS\1830s\1832\04\1832.04.04_TheAberdeenJournal_0002.txt	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheBristolMercury_0001.txt
432	563	533	I:\BL_TXTS\1830s\1832\04\1832.04.04_TheDerbyMercury_0001.txt	I:\BL_TXTS\1830s\1832\04\1832.04.01_TheExaminer_0006.txt
618	824	792	I:\BL_TXTS\1830s\1832\04\1832.04.04_TheDerbyMercury_0001.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_HampshireTelegraphandSussexChronicleetc_0002.txt
323	431	439	I:\BL_TXTS\1830s\1832\04\1832.04.04_TheDerbyMercury_0004.txt	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheBristolMercury_0002.txt
330	457	454	I:\BL_TXTS\1830s\1832\04\1832.04.04_TheMorningChronicle_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.01_TheExaminer_0009.txt
321	462	458	I:\BL_TXTS\1830s\1832\04\1832.04.04_TheMorningChronicle_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_TheMorningChronicle_0003.txt
438	566	543	I:\BL_TXTS\1830s\1832\04\1832.04.04_TheMorningChronicle_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheMorningChronicle_0003.txt
208	311	322	I:\BL_TXTS\1830s\1832\04\1832.04.04_TheMorningChronicle_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.04_TheDerbyMercury_0002.txt
258	341	340	I:\BL_TXTS\1830s\1832\04\1832.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_TheMorningChronicle_0002.txt
230	344	320	I:\BL_TXTS\1830s\1832\04\1832.04.05_TheMorningChronicle_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.01_TheExaminer_0009.txt
524	652	654	I:\BL_TXTS\1830s\1832\04\1832.04.05_TheMorningChronicle_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_CaledonianMercury_0003.txt
342	500	493	I:\BL_TXTS\1830s\1832\04\1832.04.05_TheMorningChronicle_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.02_TheMorningChronicle_0003.txt
318	473	441	I:\BL_TXTS\1830s\1832\04\1832.04.05_TheMorningChronicle_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.03_TheMorningChronicle_0003.txt
227	361	345	I:\BL_TXTS\1830s\1832\04\1832.04.05_TheMorningChronicle_0003.txt	I:\BL_TXTS\1830s\1832\04\1832.04.04_TheMorningChronicle_0003.txt
259	385	373	I:\BL_TXTS\1830s\1832\04\1832.04.06_Freeman'sJournalandDailyCommercialAdvertiser_0001.txt	I:\BL_TXTS\1830s\1832\04\1832.04.05_Freeman'sJournalandDailyCommercialAdvertiser_0001.txt
