233	324	321	I:\BL_TXTS\1830s\1831\10\1831.10.01_TheNewcastleCourantetc_0004.txt	I:\BL_TXTS\1830s\1831\10\1831.10.01_Freeman'sJournalandDailyCommercialAdvertiser_0003.txt
410	587	591	I:\BL_TXTS\1830s\1831\10\1831.10.04_NorthWalesChronicle_0001.txt	I:\BL_TXTS\1830s\1831\10\1831.10.01_PrestonChronicle_0001.txt
989	1366	1381	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBelfastNews-Letter_0001.txt	I:\BL_TXTS\1830s\1831\10\1831.10.01_CaledonianMercury_0002.txt
519	636	632	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBelfastNews-Letter_0002.txt	I:\BL_TXTS\1830s\1831\10\1831.10.02_TheExaminer_0005.txt
314	460	468	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBelfastNews-Letter_0002.txt	I:\BL_TXTS\1830s\1831\10\1831.10.03_CaledonianMercury_0002.txt
408	562	565	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBelfastNews-Letter_0002.txt	I:\BL_TXTS\1830s\1831\10\1831.10.03_Freeman'sJournalandDailyCommercialAdvertiser_0002.txt
569	886	891	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBelfastNews-Letter_0002.txt	I:\BL_TXTS\1830s\1831\10\1831.10.03_Freeman'sJournalandDailyCommercialAdvertiser_0003.txt
254	331	334	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBelfastNews-Letter_0004.txt	I:\BL_TXTS\1830s\1831\10\1831.10.01_CaledonianMercury_0002.txt
222	287	291	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBelfastNews-Letter_0004.txt	I:\BL_TXTS\1830s\1831\10\1831.10.01_CaledonianMercury_0003.txt
357	546	560	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBelfastNews-Letter_0004.txt	I:\BL_TXTS\1830s\1831\10\1831.10.01_CaledonianMercury_0004.txt
353	494	498	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBelfastNews-Letter_0004.txt	I:\BL_TXTS\1830s\1831\10\1831.10.01_Freeman'sJournalandDailyCommercialAdvertiser_0003.txt
312	469	474	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBristolMercury_0002.txt	I:\BL_TXTS\1830s\1831\10\1831.10.01_PrestonChronicle_0002.txt
255	357	345	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBristolMercury_0002.txt	I:\BL_TXTS\1830s\1831\10\1831.10.02_TheExaminer_0005.txt
242	309	293	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheHullPacketandHumberMercury_0001.txt	I:\BL_TXTS\1830s\1831\10\1831.10.01_CaledonianMercury_0002.txt
344	444	429	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheHullPacketandHumberMercury_0001.txt	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheBelfastNews-Letter_0004.txt
337	491	476	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheHullPacketandHumberMercury_0004.txt	I:\BL_TXTS\1830s\1831\10\1831.10.01_PrestonChronicle_0001.txt
298	436	427	I:\BL_TXTS\1830s\1831\10\1831.10.04_TheHullPacketandHumberMercury_0004.txt	I:\BL_TXTS\1830s\1831\10\1831.10.04_NorthWalesChronicle_0001.txt
