217	339	349	I:\BL_TXTS\1800s\1809\03\1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt	I:\BL_TXTS\1800s\1809\03\1809.03.01_TheAberdeenJournal_0004.txt
219	346	350	I:\BL_TXTS\1800s\1809\03\1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt	I:\BL_TXTS\1800s\1809\03\1809.03.02_TheDerbyMercury_0004.txt
290	503	504	I:\BL_TXTS\1800s\1809\03\1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt	I:\BL_TXTS\1800s\1809\03\1809.03.02_TheDerbyMercury_0001.txt
249	384	385	I:\BL_TXTS\1800s\1809\03\1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004.txt	I:\BL_TXTS\1800s\1809\03\1809.03.02_CaledonianMercury_0003.txt
355	576	576	I:\BL_TXTS\1800s\1809\03\1809.03.04_CaledonianMercury_0001.txt	I:\BL_TXTS\1800s\1809\03\1809.03.02_CaledonianMercury_0001.txt
208	309	304	I:\BL_TXTS\1800s\1809\03\1809.03.04_Jackson'sOxfordJournal_0001.txt	I:\BL_TXTS\1800s\1809\03\1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt
595	866	856	I:\BL_TXTS\1800s\1809\03\1809.03.04_Jackson'sOxfordJournal_0002.txt	I:\BL_TXTS\1800s\1809\03\1809.03.04_CaledonianMercury_0003.txt
274	484	469	I:\BL_TXTS\1800s\1809\03\1809.03.04_Jackson'sOxfordJournal_0004.txt	I:\BL_TXTS\1800s\1809\03\1809.03.02_CaledonianMercury_0003.txt
204	339	330	I:\BL_TXTS\1800s\1809\03\1809.03.04_Jackson'sOxfordJournal_0004.txt	I:\BL_TXTS\1800s\1809\03\1809.03.02_TheDerbyMercury_0004.txt
228	379	359	I:\BL_TXTS\1800s\1809\03\1809.03.04_Jackson'sOxfordJournal_0004.txt	I:\BL_TXTS\1800s\1809\03\1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt
388	588	569	I:\BL_TXTS\1800s\1809\03\1809.03.04_Jackson'sOxfordJournal_0004.txt	I:\BL_TXTS\1800s\1809\03\1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt
233	346	341	I:\BL_TXTS\1800s\1809\03\1809.03.04_TheIpswichJournal_0002.txt	I:\BL_TXTS\1800s\1809\03\1809.03.04_CaledonianMercury_0003.txt
379	595	600	I:\BL_TXTS\1800s\1809\03\1809.03.04_TheIpswichJournal_0002.txt	I:\BL_TXTS\1800s\1809\03\1809.03.04_Jackson'sOxfordJournal_0002.txt
267	385	388	I:\BL_TXTS\1800s\1809\03\1809.03.04_TheLeedsMercury_0002.txt	I:\BL_TXTS\1800s\1809\03\1809.03.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004.txt
206	340	332	I:\BL_TXTS\1800s\1809\03\1809.03.04_TheMorningChronicle_0004.txt	I:\BL_TXTS\1800s\1809\03\1809.03.01_TheMorningChronicle_0004.txt
258	352	349	I:\BL_TXTS\1800s\1809\03\1809.03.05_TheExaminer_0015.txt	I:\BL_TXTS\1800s\1809\03\1809.03.04_CaledonianMercury_0003.txt
232	369	362	I:\BL_TXTS\1800s\1809\03\1809.03.05_TheExaminer_0015.txt	I:\BL_TXTS\1800s\1809\03\1809.03.04_Jackson'sOxfordJournal_0002.txt
381	596	598	I:\BL_TXTS\1800s\1809\03\1809.03.06_CaledonianMercury_0001.txt	I:\BL_TXTS\1800s\1809\03\1809.03.02_CaledonianMercury_0001.txt
439	680	659	I:\BL_TXTS\1800s\1809\03\1809.03.06_CaledonianMercury_0001.txt	I:\BL_TXTS\1800s\1809\03\1809.03.04_CaledonianMercury_0001.txt
392	569	573	I:\BL_TXTS\1800s\1809\03\1809.03.06_CaledonianMercury_0002.txt	I:\BL_TXTS\1800s\1809\03\1809.03.03_TheMorningChronicle_0002.txt
218	330	334	I:\BL_TXTS\1800s\1809\03\1809.03.06_CaledonianMercury_0002.txt	I:\BL_TXTS\1800s\1809\03\1809.03.05_TheExaminer_0003.txt
463	687	691	I:\BL_TXTS\1800s\1809\03\1809.03.06_CaledonianMercury_0002.txt	I:\BL_TXTS\1800s\1809\03\1809.03.05_TheExaminer_0004.txt
287	437	443	I:\BL_TXTS\1800s\1809\03\1809.03.06_CaledonianMercury_0002.txt	I:\BL_TXTS\1800s\1809\03\1809.03.05_TheExaminer_0005.txt
204	318	312	I:\BL_TXTS\1800s\1809\03\1809.03.06_CaledonianMercury_0002.txt	I:\BL_TXTS\1800s\1809\03\1809.03.05_TheExaminer_0006.txt
