213	300	296	I:\BL_TXTS\1810s\1817\1817.01.04_CaledonianMercury_0004.txt	I:\BL_TXTS\1810s\1817\1817.01.01_TheMorningChronicle_0002.txt
289	454	461	I:\BL_TXTS\1810s\1817\1817.01.04_TheLeedsMercury_0002.txt	I:\BL_TXTS\1810s\1817\1817.01.01_TheMorningChronicle_0002.txt
369	600	594	I:\BL_TXTS\1810s\1817\1817.01.04_Jackson'sOxfordJournal_0002.txt	I:\BL_TXTS\1810s\1817\1817.01.01_TheMorningChronicle_0003.txt
1037	1628	1589	I:\BL_TXTS\1810s\1817\1817.01.09_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt	I:\BL_TXTS\1810s\1817\1817.01.01_TheMorningChronicle_0003.txt
1258	1970	1835	I:\BL_TXTS\1810s\1817\1817.01.11_CaledonianMercury_0004.txt	I:\BL_TXTS\1810s\1817\1817.01.01_TheMorningChronicle_0003.txt
297	503	506	I:\BL_TXTS\1810s\1817\1817.01.02_TheMorningChronicle_0004.txt	I:\BL_TXTS\1810s\1817\1817.01.01_TheMorningChronicle_0004.txt
608	780	769	I:\BL_TXTS\1810s\1817\1817.01.03_LiverpoolMercuryetc_0002.txt	I:\BL_TXTS\1810s\1817\1817.01.02_CaledonianMercury_0002.txt
252	426	418	I:\BL_TXTS\1810s\1817\1817.01.23_CaledonianMercury_0003.txt	I:\BL_TXTS\1810s\1817\1817.01.02_CaledonianMercury_0003.txt
200	299	310	I:\BL_TXTS\1810s\1817\1817.01.30_CaledonianMercury_0003.txt	I:\BL_TXTS\1810s\1817\1817.01.02_CaledonianMercury_0003.txt
1087	1789	1713	I:\BL_TXTS\1810s\1817\1817.01.03_LiverpoolMercuryetc_0007.txt	I:\BL_TXTS\1810s\1817\1817.01.02_TheMorningChronicle_0002.txt
989	1604	1540	I:\BL_TXTS\1810s\1817\1817.01.04_CaledonianMercury_0002.txt	I:\BL_TXTS\1810s\1817\1817.01.02_TheMorningChronicle_0002.txt
242	385	392	I:\BL_TXTS\1810s\1817\1817.01.04_CaledonianMercury_0003.txt	I:\BL_TXTS\1810s\1817\1817.01.02_TheMorningChronicle_0002.txt
500	924	927	I:\BL_TXTS\1810s\1817\1817.01.04_TheLeedsMercury_0002.txt	I:\BL_TXTS\1810s\1817\1817.01.02_TheMorningChronicle_0002.txt
482	784	788	I:\BL_TXTS\1810s\1817\1817.01.09_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt	I:\BL_TXTS\1810s\1817\1817.01.02_TheMorningChronicle_0002.txt
295	406	399	I:\BL_TXTS\1810s\1817\1817.01.04_TheMorningChronicle_0003.txt	I:\BL_TXTS\1810s\1817\1817.01.02_TheMorningChronicle_0003.txt
240	323	327	I:\BL_TXTS\1810s\1817\1817.01.06_CaledonianMercury_0003.txt	I:\BL_TXTS\1810s\1817\1817.01.02_TheMorningChronicle_0003.txt
308	418	418	I:\BL_TXTS\1810s\1817\1817.01.09_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt	I:\BL_TXTS\1810s\1817\1817.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt
243	310	303	I:\BL_TXTS\1810s\1817\1817.01.09_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt	I:\BL_TXTS\1810s\1817\1817.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt
229	292	295	I:\BL_TXTS\1810s\1817\1817.01.09_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004.txt	I:\BL_TXTS\1810s\1817\1817.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt
308	455	442	I:\BL_TXTS\1810s\1817\1817.11.20_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004.txt	I:\BL_TXTS\1810s\1817\1817.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt
304	447	442	I:\BL_TXTS\1810s\1817\1817.11.27_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004.txt	I:\BL_TXTS\1810s\1817\1817.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt
310	426	424	I:\BL_TXTS\1810s\1818\1818.01.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004.txt	I:\BL_TXTS\1810s\1817\1817.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt
242	341	345	I:\BL_TXTS\1810s\1818\1818.12.17_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0004.txt	I:\BL_TXTS\1810s\1817\1817.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt
261	365	365	I:\BL_TXTS\1810s\1818\1818.12.24_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt	I:\BL_TXTS\1810s\1817\1817.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt
315	445	415	I:\BL_TXTS\1810s\1817\1817.01.04_Jackson'sOxfordJournal_0004.txt	I:\BL_TXTS\1810s\1817\1817.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt
