378	613	592	I:\BL_TXTS\1810s\1816\1816.01.08_CaledonianMercury_0001.txt	I:\BL_TXTS\1810s\1816\1816.01.01_CaledonianMercury_0001.txt
344	558	543	I:\BL_TXTS\1810s\1816\1816.01.15_CaledonianMercury_0003.txt	I:\BL_TXTS\1810s\1816\1816.01.01_CaledonianMercury_0001.txt
305	381	376	I:\BL_TXTS\1810s\1816\1816.01.08_CaledonianMercury_0001.txt	I:\BL_TXTS\1810s\1816\1816.01.01_CaledonianMercury_0003.txt
228	327	315	I:\BL_TXTS\1810s\1816\1816.01.15_CaledonianMercury_0001.txt	I:\BL_TXTS\1810s\1816\1816.01.01_CaledonianMercury_0003.txt
363	504	500	I:\BL_TXTS\1810s\1816\1816.01.22_CaledonianMercury_0003.txt	I:\BL_TXTS\1810s\1816\1816.01.01_CaledonianMercury_0003.txt
214	347	335	I:\BL_TXTS\1810s\1816\1816.02.10_CaledonianMercury_0004.txt	I:\BL_TXTS\1810s\1816\1816.01.01_CaledonianMercury_0003.txt
247	380	369	I:\BL_TXTS\1810s\1816\1816.01.04_CaledonianMercury_0002.txt	I:\BL_TXTS\1810s\1816\1816.01.02_TheMorningChronicle_0002.txt
209	349	346	I:\BL_TXTS\1810s\1816\1816.01.20_CaledonianMercury_0001.txt	I:\BL_TXTS\1810s\1816\1816.01.04_CaledonianMercury_0001.txt
213	280	281	I:\BL_TXTS\1810s\1816\1816.06.06_CaledonianMercury_0001.txt	I:\BL_TXTS\1810s\1816\1816.01.04_CaledonianMercury_0001.txt
213	351	356	I:\BL_TXTS\1810s\1816\1816.01.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt	I:\BL_TXTS\1810s\1816\1816.01.04_CaledonianMercury_0002.txt
276	460	449	I:\BL_TXTS\1810s\1816\1816.01.11_CaledonianMercury_0001.txt	I:\BL_TXTS\1810s\1816\1816.01.04_CaledonianMercury_0003.txt
287	496	496	I:\BL_TXTS\1810s\1816\1816.01.15_CaledonianMercury_0001.txt	I:\BL_TXTS\1810s\1816\1816.01.04_CaledonianMercury_0003.txt
236	431	428	I:\BL_TXTS\1810s\1816\1816.01.18_CaledonianMercury_0003.txt	I:\BL_TXTS\1810s\1816\1816.01.04_CaledonianMercury_0003.txt
208	354	351	I:\BL_TXTS\1810s\1816\1816.01.25_CaledonianMercury_0004.txt	I:\BL_TXTS\1810s\1816\1816.01.04_CaledonianMercury_0003.txt
615	831	859	I:\BL_TXTS\1810s\1816\1816.01.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt	I:\BL_TXTS\1810s\1816\1816.01.04_CaledonianMercury_0004.txt
401	599	603	I:\BL_TXTS\1810s\1816\1816.01.19_LiverpoolMercuryetc_0003.txt	I:\BL_TXTS\1810s\1816\1816.01.04_CaledonianMercury_0004.txt
237	370	377	I:\BL_TXTS\1810s\1816\1816.01.20_TheLeedsMercury_0004.txt	I:\BL_TXTS\1810s\1816\1816.01.04_CaledonianMercury_0004.txt
238	417	400	I:\BL_TXTS\1810s\1816\1816.01.06_TheLeedsMercury_0003.txt	I:\BL_TXTS\1810s\1816\1816.01.04_TheMorningChronicle_0002.txt
413	659	683	I:\BL_TXTS\1810s\1816\1816.01.07_TheExaminer_0006.txt	I:\BL_TXTS\1810s\1816\1816.01.04_TheMorningChronicle_0002.txt
631	935	908	I:\BL_TXTS\1810s\1816\1816.01.08_CaledonianMercury_0002.txt	I:\BL_TXTS\1810s\1816\1816.01.04_TheMorningChronicle_0002.txt
310	432	425	I:\BL_TXTS\1810s\1816\1816.01.06_CaledonianMercury_0003.txt	I:\BL_TXTS\1810s\1816\1816.01.04_TheMorningChronicle_0003.txt
207	326	324	I:\BL_TXTS\1810s\1816\1816.01.06_Jackson'sOxfordJournal_0002.txt	I:\BL_TXTS\1810s\1816\1816.01.04_TheMorningChronicle_0003.txt
