1156	1156	1156	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0003.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0001.txt
253	422	416	I:\BL_TXTS\1820s\1824\1824.01.03_CaledonianMercury_0001.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0001.txt
379	613	592	I:\BL_TXTS\1820s\1824\1824.01.05_CaledonianMercury_0001.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0001.txt
221	359	365	I:\BL_TXTS\1820s\1824\1824.01.08_CaledonianMercury_0001.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0001.txt
480	764	749	I:\BL_TXTS\1820s\1824\1824.01.12_CaledonianMercury_0001.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0001.txt
311	453	434	I:\BL_TXTS\1820s\1824\1824.01.19_CaledonianMercury_0001.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0001.txt
242	340	329	I:\BL_TXTS\1820s\1824\1824.01.26_CaledonianMercury_0001.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0001.txt
257	413	403	I:\BL_TXTS\1820s\1824\1824.01.29_CaledonianMercury_0001.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0001.txt
213	315	307	I:\BL_TXTS\1820s\1824\1824.02.23_CaledonianMercury_0001.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0001.txt
339	456	450	I:\BL_TXTS\1820s\1825\1825.11.26_CaledonianMercury_0003.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0001.txt
290	393	399	I:\BL_TXTS\1820s\1825\1825.12.03_CaledonianMercury_0001.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0001.txt
316	548	569	I:\BL_TXTS\1820s\1824\1824.01.01_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0002.txt
775	1105	1098	I:\BL_TXTS\1820s\1824\1824.01.03_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0002.txt
1455	2150	2276	I:\BL_TXTS\1820s\1824\1824.01.03_TheNewcastleCourantetc_0002.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0002.txt
201	358	353	I:\BL_TXTS\1820s\1824\1824.02.26_CaledonianMercury_0004.txt	I:\BL_TXTS\1820s\1824\1824.01.01_CaledonianMercury_0004.txt
248	449	442	I:\BL_TXTS\1820s\1824\1824.01.03_TheIpswichJournal_0003.txt	I:\BL_TXTS\1820s\1824\1824.01.01_TheMorningChronicle_0001.txt
273	479	466	I:\BL_TXTS\1820s\1824\1824.01.08_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt	I:\BL_TXTS\1820s\1824\1824.01.01_TheMorningChronicle_0001.txt
271	482	450	I:\BL_TXTS\1820s\1824\1824.01.21_TheDerbyMercury_0001.txt	I:\BL_TXTS\1820s\1824\1824.01.01_TheMorningChronicle_0001.txt
758	915	917	I:\BL_TXTS\1820s\1824\1824.01.03_CaledonianMercury_0002.txt	I:\BL_TXTS\1820s\1824\1824.01.01_TheMorningChronicle_0002.txt
525	750	768	I:\BL_TXTS\1820s\1824\1824.01.05_TheBristolMercury_0001.txt	I:\BL_TXTS\1820s\1824\1824.01.01_TheMorningChronicle_0002.txt
