698	965	992	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_CaledonianMercury_0003.txt
357	492	516	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_CaledonianMercury_0002.txt
375	501	529	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_CaledonianMercury_0003.txt
376	522	520	I:\BL_TXTS\1820s\1822\05\1822.05.03_LiverpoolMercuryetc_0007.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_CaledonianMercury_0003.txt
303	431	429	I:\BL_TXTS\1820s\1822\05\1822.05.03_LiverpoolMercuryetc_0007.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0001.txt
356	467	442	I:\BL_TXTS\1820s\1822\05\1822.05.03_TheMorningChronicle_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_TheMorningChronicle_0002.txt
305	383	392	I:\BL_TXTS\1820s\1822\05\1822.05.03_TheMorningChronicle_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_CaledonianMercury_0003.txt
354	450	453	I:\BL_TXTS\1820s\1822\05\1822.05.03_TheMorningChronicle_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0001.txt
230	279	285	I:\BL_TXTS\1820s\1822\05\1822.05.03_TheMorningChronicle_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_LiverpoolMercuryetc_0007.txt
221	358	357	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_CaledonianMercury_0002.txt
597	801	835	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_CaledonianMercury_0004.txt
384	581	568	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt
509	661	692	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheBristolMercury_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_CaledonianMercury_0002.txt
383	585	587	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheBristolMercury_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0004.txt
332	479	469	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0002.txt
363	434	438	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0001.txt
243	376	375	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0002.txt
602	883	861	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheMorningChronicle_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_TheMorningChronicle_0001.txt
275	342	317	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheMorningChronicle_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_TheMorningChronicle_0002.txt
432	605	608	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheMorningChronicle_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_TheMorningChronicle_0001.txt
406	503	510	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheMorningChronicle_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_TheMorningChronicle_0001.txt
216	292	293	I:\BL_TXTS\1820s\1822\05\1822.05.05_TheExaminer_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0002.txt
306	377	377	I:\BL_TXTS\1820s\1822\05\1822.05.05_TheExaminer_0010.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0003.txt
224	345	349	I:\BL_TXTS\1820s\1822\05\1822.05.06_CaledonianMercury_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_TheMorningChronicle_0003.txt
376	554	569	I:\BL_TXTS\1820s\1822\05\1822.05.06_GlasgowHerald_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_CaledonianMercury_0002.txt
208	319	321	I:\BL_TXTS\1820s\1822\05\1822.05.06_GlasgowHerald_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0003.txt
228	361	368	I:\BL_TXTS\1820s\1822\05\1822.05.06_GlasgowHerald_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.06_CaledonianMercury_0003.txt
438	706	680	I:\BL_TXTS\1820s\1822\05\1822.05.06_GlasgowHerald_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0003.txt
321	446	430	I:\BL_TXTS\1820s\1822\05\1822.05.06_GlasgowHerald_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt
985	1451	1514	I:\BL_TXTS\1820s\1822\05\1822.05.06_TheMorningChronicle_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_TheMorningChronicle_0001.txt
306	470	477	I:\BL_TXTS\1820s\1822\05\1822.05.06_TheMorningChronicle_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheMorningChronicle_0001.txt
210	336	351	I:\BL_TXTS\1820s\1822\05\1822.05.06_TheMorningChronicle_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_TheMorningChronicle_0001.txt
340	502	531	I:\BL_TXTS\1820s\1822\05\1822.05.06_TheMorningChronicle_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheMorningChronicle_0001.txt
817	1235	1236	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheAberdeenJournal_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.01_TheAberdeenJournal_0001.txt
328	544	541	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheAberdeenJournal_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.01_TheAberdeenJournal_0002.txt
584	880	911	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheAberdeenJournal_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.01_TheAberdeenJournal_0003.txt
842	1285	1278	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheAberdeenJournal_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0002.txt
355	571	566	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheAberdeenJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.01_TheAberdeenJournal_0004.txt
569	787	815	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheAberdeenJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_CaledonianMercury_0003.txt
456	625	626	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheAberdeenJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0001.txt
333	455	459	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheAberdeenJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_LiverpoolMercuryetc_0007.txt
359	461	461	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheAberdeenJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_TheMorningChronicle_0004.txt
215	280	286	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheAberdeenJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0004.txt
228	389	384	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheDerbyMercury_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.01_TheDerbyMercury_0001.txt
290	421	419	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheMorningChronicle_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.07_TheMorningChronicle_0001.txt
206	308	319	I:\BL_TXTS\1820s\1822\05\1822.05.09_CaledonianMercury_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_CaledonianMercury_0001.txt
260	372	371	I:\BL_TXTS\1820s\1822\05\1822.05.09_CaledonianMercury_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.06_GlasgowHerald_0002.txt
396	504	492	I:\BL_TXTS\1820s\1822\05\1822.05.09_CaledonianMercury_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.07_TheMorningChronicle_0003.txt
585	855	842	I:\BL_TXTS\1820s\1822\05\1822.05.09_CaledonianMercury_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_CaledonianMercury_0001.txt
383	569	574	I:\BL_TXTS\1820s\1822\05\1822.05.09_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.06_GlasgowHerald_0001.txt
230	360	348	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.09_CaledonianMercury_0002.txt
341	546	557	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.07_TheMorningChronicle_0003.txt
353	558	549	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0003.txt
455	648	663	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.06_GlasgowHerald_0003.txt
275	427	412	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0003.txt
305	506	505	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_GlasgowHerald_0004.txt
237	338	332	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.06_GlasgowHerald_0003.txt
952	1280	1250	I:\BL_TXTS\1820s\1822\05\1822.05.10_LiverpoolMercuryetc_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_LiverpoolMercuryetc_0004.txt
205	319	311	I:\BL_TXTS\1820s\1822\05\1822.05.10_LiverpoolMercuryetc_0005.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_LiverpoolMercuryetc_0005.txt
502	747	755	I:\BL_TXTS\1820s\1822\05\1822.05.10_TheMorningChronicle_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_TheMorningChronicle_0001.txt
229	365	385	I:\BL_TXTS\1820s\1822\05\1822.05.10_TheMorningChronicle_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.03_TheMorningChronicle_0001.txt
217	334	332	I:\BL_TXTS\1820s\1822\05\1822.05.10_TheMorningChronicle_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.06_TheMorningChronicle_0001.txt
410	606	586	I:\BL_TXTS\1820s\1822\05\1822.05.11_CaledonianMercury_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0002.txt
469	687	694	I:\BL_TXTS\1820s\1822\05\1822.05.11_CaledonianMercury_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_CaledonianMercury_0003.txt
268	420	424	I:\BL_TXTS\1820s\1822\05\1822.05.11_CaledonianMercury_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.09_CaledonianMercury_0003.txt
205	288	302	I:\BL_TXTS\1820s\1822\05\1822.05.11_CaledonianMercury_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0004.txt
835	1302	1309	I:\BL_TXTS\1820s\1822\05\1822.05.11_Jackson'sOxfordJournal_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0001.txt
683	996	1042	I:\BL_TXTS\1820s\1822\05\1822.05.11_Jackson'sOxfordJournal_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0002.txt
385	632	636	I:\BL_TXTS\1820s\1822\05\1822.05.11_Jackson'sOxfordJournal_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0003.txt
280	420	427	I:\BL_TXTS\1820s\1822\05\1822.05.11_Jackson'sOxfordJournal_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.07_TheMorningChronicle_0003.txt
335	486	505	I:\BL_TXTS\1820s\1822\05\1822.05.11_Jackson'sOxfordJournal_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.09_CaledonianMercury_0002.txt
463	730	724	I:\BL_TXTS\1820s\1822\05\1822.05.11_Jackson'sOxfordJournal_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0003.txt
1573	2175	2201	I:\BL_TXTS\1820s\1822\05\1822.05.11_Jackson'sOxfordJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_Jackson'sOxfordJournal_0004.txt
206	339	333	I:\BL_TXTS\1820s\1822\05\1822.05.11_Jackson'sOxfordJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0004.txt
320	496	499	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheBristolMercury_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheMorningChronicle_0001.txt
237	405	413	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheBristolMercury_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheMorningChronicle_0002.txt
313	407	408	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheIpswichJournal_0001.txt
609	820	826	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheIpswichJournal_0003.txt
214	319	318	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheIpswichJournal_0003.txt
356	489	491	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.02_TheMorningChronicle_0003.txt
225	398	382	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheIpswichJournal_0004.txt
289	496	514	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.07_TheMorningChronicle_0002.txt
421	521	536	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.09_CaledonianMercury_0002.txt
208	302	298	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.09_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt
449	602	628	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0001.txt
368	564	569	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0002.txt
265	360	375	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.11_CaledonianMercury_0004.txt
236	378	385	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheIpswichJournal_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.11_Jackson'sOxfordJournal_0001.txt
466	794	824	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheLeedsMercury_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheLeedsMercury_0001.txt
208	331	341	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheLeedsMercury_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.04_TheLeedsMercury_0002.txt
267	422	417	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheLeedsMercury_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.07_TheMorningChronicle_0003.txt
289	447	452	I:\BL_TXTS\1820s\1822\05\1822.05.11_TheLeedsMercury_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.09_CaledonianMercury_0002.txt
235	381	375	I:\BL_TXTS\1820s\1822\05\1822.05.13_CaledonianMercury_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.11_CaledonianMercury_0003.txt
223	367	366	I:\BL_TXTS\1820s\1822\05\1822.05.13_CaledonianMercury_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.08_TheAberdeenJournal_0003.txt
289	476	493	I:\BL_TXTS\1820s\1822\05\1822.05.13_GlasgowHerald_0001.txt	I:\BL_TXTS\1820s\1822\05\1822.05.11_Jackson'sOxfordJournal_0002.txt
221	316	315	I:\BL_TXTS\1820s\1822\05\1822.05.13_GlasgowHerald_0002.txt	I:\BL_TXTS\1820s\1822\05\1822.05.09_TheMorningChronicle_0003.txt
294	467	480	I:\BL_TXTS\1820s\1822\05\1822.05.13_GlasgowHerald_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0003.txt
263	444	445	I:\BL_TXTS\1820s\1822\05\1822.05.13_GlasgowHerald_0003.txt	I:\BL_TXTS\1820s\1822\05\1822.05.10_GlasgowHerald_0004.txt
652	1025	1022	I:\BL_TXTS\1820s\1822\05\1822.05.13_GlasgowHerald_0004.txt	I:\BL_TXTS\1820s\1822\05\1822.05.06_GlasgowHerald_0003.txt
