450	679	693	I:\BL_TXTS\1810s\1812\1812.01.15_TheAberdeenJournal_0002.txt	I:\BL_TXTS\1810s\1812\1812.01.01_TheAberdeenJournal_0002.txt
263	411	400	I:\BL_TXTS\1810s\1812\1812.01.08_TheAberdeenJournal_0001.txt	I:\BL_TXTS\1810s\1812\1812.01.01_TheAberdeenJournal_0004.txt
204	342	334	I:\BL_TXTS\1810s\1812\1812.01.17_TheMorningChronicle_0004.txt	I:\BL_TXTS\1810s\1812\1812.01.01_TheMorningChronicle_0004.txt
294	461	460	I:\BL_TXTS\1810s\1812\1812.01.09_TheDerbyMercury_0001.txt	I:\BL_TXTS\1810s\1812\1812.01.02_TheDerbyMercury_0001.txt
230	393	385	I:\BL_TXTS\1810s\1812\1812.01.09_TheMorningChronicle_0001.txt	I:\BL_TXTS\1810s\1812\1812.01.02_TheMorningChronicle_0001.txt
220	380	356	I:\BL_TXTS\1810s\1812\1812.01.16_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt	I:\BL_TXTS\1810s\1812\1812.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt
339	553	543	I:\BL_TXTS\1810s\1812\1812.01.09_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt	I:\BL_TXTS\1810s\1812\1812.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt
238	382	390	I:\BL_TXTS\1810s\1812\1812.04.16_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001.txt	I:\BL_TXTS\1810s\1812\1812.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt
472	758	754	I:\BL_TXTS\1810s\1812\1812.01.09_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002.txt	I:\BL_TXTS\1810s\1812\1812.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt
253	438	433	I:\BL_TXTS\1810s\1812\1812.01.09_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt	I:\BL_TXTS\1810s\1812\1812.01.02_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0003.txt
