1803.11.03_TheDerbyMercury_0004,1803.11.02_TheAberdeenJournal_0003
1803.11.03_Trewman'sExeterFlyingPost_0001,1803.11.03_TheDerbyMercury_0001
1803.11.03_Trewman'sExeterFlyingPost_0003,1803.11.01_TheHullPacket_0001
1803.11.03_Trewman'sExeterFlyingPost_0003,1803.11.03_TheDerbyMercury_0002
1803.11.05_Jackson'sOxfordJournal_0002,1803.11.03_TheMorningChronicle_0002
1803.11.05_Jackson'sOxfordJournal_0004,1803.11.03_TheDerbyMercury_0002
1803.11.05_TheNewcastleCourantetc_0002,1803.11.03_TheDerbyMercury_0002
1803.11.05_TheNewcastleCourantetc_0002,1803.11.03_Trewman'sExeterFlyingPost_0001
1803.11.07_TheMorningChronicle_0002,1803.11.05_Cobbett'sAnnualRegister_0004
1803.11.08_TheHullPacket_0002,1803.11.02_TheMorningChronicle_0003
1803.11.08_TheHullPacket_0004,1803.11.05_Jackson'sOxfordJournal_0001
1803.11.08_TheHullPacket_0004,1803.11.05_TheNewcastleCourantetc_0002
1803.11.10_TheDerbyMercury_0002,1803.11.07_TheMorningChronicle_0002
1803.11.10_TheDerbyMercury_0003,1803.11.09_TheMorningChronicle_0001
1803.11.10_Trewman'sExeterFlyingPost_0001,1803.11.10_TheDerbyMercury_0001
1803.11.10_Trewman'sExeterFlyingPost_0001,1803.11.10_TheDerbyMercury_0002
1803.11.12_Jackson'sOxfordJournal_0002,1803.11.09_TheMorningChronicle_0001
1803.11.12_Jackson'sOxfordJournal_0002,1803.11.10_TheDerbyMercury_0003
1803.11.12_Jackson'sOxfordJournal_0002,1803.11.10_Trewman'sExeterFlyingPost_0004
1803.11.12_TheIpswichJournal_0001,1803.11.10_TheDerbyMercury_0004
1803.11.12_TheNewcastleCourantetc_0002,1803.11.10_TheDerbyMercury_0004
1803.11.12_TheNewcastleCourantetc_0002,1803.11.12_TheIpswichJournal_0001
1803.11.12_TheNewcastleCourantetc_0004,1803.11.09_TheMorningChronicle_0001
1803.11.12_TheNewcastleCourantetc_0004,1803.11.10_TheDerbyMercury_0003
1803.11.12_TheNewcastleCourantetc_0004,1803.11.12_Jackson'sOxfordJournal_0002
1803.11.14_HampshireTelegraphandSussexChronicleetc_0001,1803.11.03_Trewman'sExeterFlyingPost_0003
1803.11.14_HampshireTelegraphandSussexChronicleetc_0001,1803.11.10_Trewman'sExeterFlyingPost_0003
1803.11.14_HampshireTelegraphandSussexChronicleetc_0004,1803.11.09_TheMorningChronicle_0001
1803.11.14_HampshireTelegraphandSussexChronicleetc_0004,1803.11.12_Jackson'sOxfordJournal_0002
1803.11.15_TheHullPacket_0001,1803.11.10_Trewman'sExeterFlyingPost_0004
1803.11.15_TheHullPacket_0004,1803.11.05_Cobbett'sAnnualRegister_0005
1803.11.15_TheHullPacket_0004,1803.11.07_TheMorningChronicle_0002
1803.11.15_TheHullPacket_0004,1803.11.09_TheMorningChronicle_0001
1803.11.15_TheHullPacket_0004,1803.11.10_TheDerbyMercury_0002
1803.11.15_TheHullPacket_0004,1803.11.12_Jackson'sOxfordJournal_0001
1803.11.15_TheHullPacket_0004,1803.11.12_Jackson'sOxfordJournal_0002
1803.11.15_TheHullPacket_0004,1803.11.12_TheNewcastleCourantetc_0004
1803.11.15_TheMorningChronicle_0003,1803.11.14_HampshireTelegraphandSussexChronicleetc_0003
1803.11.16_TheAberdeenJournal_0002,1803.11.07_TheMorningChronicle_0002
1803.11.16_TheAberdeenJournal_0002,1803.11.15_TheHullPacket_0004
1803.11.17_Trewman'sExeterFlyingPost_0001,1803.11.10_TheMorningChronicle_0003
1803.11.17_Trewman'sExeterFlyingPost_0001,1803.11.12_Jackson'sOxfordJournal_0003
1803.11.17_Trewman'sExeterFlyingPost_0001,1803.11.15_TheHullPacket_0002
1803.11.17_Trewman'sExeterFlyingPost_0001,1803.11.15_TheHullPacket_0003
