RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1829	02	02	CaledonianMercury	0002	1829	02	01	TheExaminer	0007
1829	02	02	CaledonianMercury	0002	1829	02	01	TheExaminer	0008
1829	02	02	HampshireTelegraphandSussexChronicleetc	0003	1829	02	01	TheExaminer	0010
1829	02	02	TheMorningChronicle	0001	1829	02	01	TheExaminer	0002
1829	02	02	TheMorningChronicle	0002	1829	02	02	HampshireTelegraphandSussexChronicleetc	0004
1829	02	02	TheMorningChronicle	0003	1829	02	01	TheExaminer	0011
1829	02	02	TheMorningChronicle	0004	1829	02	01	TheExaminer	0010
1829	02	03	TheBelfastNews-Letter	0001	1829	02	01	TheExaminer	0007
1829	02	03	TheBelfastNews-Letter	0001	1829	02	01	TheExaminer	0008
1829	02	03	TheBelfastNews-Letter	0001	1829	02	02	CaledonianMercury	0002
1829	02	03	TheBristolMercury	0001	1829	02	01	TheExaminer	0010
1829	02	03	TheBristolMercury	0002	1829	02	01	TheExaminer	0007
1829	02	03	TheBristolMercury	0002	1829	02	01	TheExaminer	0008
1829	02	03	TheBristolMercury	0002	1829	02	02	CaledonianMercury	0002
1829	02	03	TheBristolMercury	0002	1829	02	03	TheBelfastNews-Letter	0001
1829	02	03	TheHullPacketandHumberMercury	0004	1829	02	03	TheBelfastNews-Letter	0004
1829	02	04	TheAberdeenJournal	0004	1829	02	03	TheBelfastNews-Letter	0001
1829	02	04	TheDerbyMercury	0001	1829	02	01	TheExaminer	0007
1829	02	04	TheDerbyMercury	0001	1829	02	01	TheExaminer	0008
1829	02	04	TheDerbyMercury	0001	1829	02	02	CaledonianMercury	0002
1829	02	04	TheDerbyMercury	0001	1829	02	02	HampshireTelegraphandSussexChronicleetc	0003
1829	02	04	TheDerbyMercury	0001	1829	02	03	TheBelfastNews-Letter	0001
1829	02	04	TheDerbyMercury	0001	1829	02	03	TheBristolMercury	0002
1829	02	04	TheDerbyMercury	0002	1829	02	03	TheBelfastNews-Letter	0004
1829	02	04	TheDerbyMercury	0004	1829	02	03	TheBelfastNews-Letter	0001
1829	02	05	CaledonianMercury	0002	1829	02	04	TheDerbyMercury	0003
1829	02	05	CaledonianMercury	0002	1829	02	04	TheDerbyMercury	0004
1829	02	05	CaledonianMercury	0004	1829	02	03	TheMorningChronicle	0004
1829	02	05	NorthWalesChronicle	0001	1829	02	04	TheDerbyMercury	0001
1829	02	05	NorthWalesChronicle	0003	1829	02	02	TheMorningChronicle	0004
1829	02	05	NorthWalesChronicle	0004	1829	02	01	TheExaminer	0007
1829	02	05	NorthWalesChronicle	0004	1829	02	02	CaledonianMercury	0002
1829	02	05	NorthWalesChronicle	0004	1829	02	03	TheBelfastNews-Letter	0001
1829	02	05	NorthWalesChronicle	0004	1829	02	03	TheBristolMercury	0002
1829	02	05	NorthWalesChronicle	0004	1829	02	04	TheDerbyMercury	0001
1829	02	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003	1829	02	05	CaledonianMercury	0002
1829	02	06	LiverpoolMercuryetc	0002	1829	02	04	TheDerbyMercury	0003
1829	02	06	LiverpoolMercuryetc	0002	1829	02	05	CaledonianMercury	0002
1829	02	06	LiverpoolMercuryetc	0007	1829	02	04	TheDerbyMercury	0004
1829	02	06	LiverpoolMercuryetc	0007	1829	02	05	CaledonianMercury	0002
1829	02	06	TheBelfastNews-Letter	0002	1829	02	05	CaledonianMercury	0002
1829	02	06	TheBelfastNews-Letter	0002	1829	02	05	Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser	0003
1829	02	06	TheBelfastNews-Letter	0004	1829	02	02	TheMorningChronicle	0001
1829	02	07	CaledonianMercury	0002	1829	02	02	TheMorningChronicle	0001
1829	02	07	TheLeedsMercury	0002	1829	02	06	TheMorningChronicle	0001
1829	02	07	TheLeedsMercury	0004	1829	02	02	TheMorningChronicle	0004
1829	02	07	TheLeedsMercury	0004	1829	02	05	CaledonianMercury	0002
1829	02	07	TheManchesterTimes	0002	1829	02	01	TheExaminer	0011
1829	02	07	TheManchesterTimes	0002	1829	02	03	TheMorningChronicle	0002
1829	02	07	TheManchesterTimes	0002	1829	02	04	TheMorningChronicle	0003
1829	02	07	TheManchesterTimes	0002	1829	02	06	LiverpoolMercuryetc	0002
1829	02	07	TheManchesterTimes	0003	1829	02	04	TheDerbyMercury	0003
1829	02	07	TheManchesterTimes	0003	1829	02	05	CaledonianMercury	0002
1829	02	07	TheManchesterTimes	0003	1829	02	06	LiverpoolMercuryetc	0002
1829	02	07	TheManchesterTimes	0007	1829	02	02	CaledonianMercury	0004
1829	02	07	TheMorningChronicle	0004	1829	02	06	LiverpoolMercuryetc	0008
1829	02	07	TheNewcastleCourantetc	0001	1829	02	04	TheDerbyMercury	0001
1829	02	07	TheNewcastleCourantetc	0002	1829	02	01	TheExaminer	0007
1829	02	07	TheNewcastleCourantetc	0002	1829	02	01	TheExaminer	0008
1829	02	07	TheNewcastleCourantetc	0002	1829	02	02	CaledonianMercury	0002
1829	02	07	TheNewcastleCourantetc	0002	1829	02	03	TheBelfastNews-Letter	0001
1829	02	07	TheNewcastleCourantetc	0002	1829	02	03	TheBelfastNews-Letter	0002
1829	02	07	TheNewcastleCourantetc	0002	1829	02	03	TheBristolMercury	0002
1829	02	07	TheNewcastleCourantetc	0002	1829	02	03	TheHullPacketandHumberMercury	0002
1829	02	07	TheNewcastleCourantetc	0002	1829	02	03	TheHullPacketandHumberMercury	0003
1829	02	07	TheNewcastleCourantetc	0002	1829	02	04	TheDerbyMercury	0001
1829	02	07	TheNewcastleCourantetc	0002	1829	02	04	TheDerbyMercury	0003
1829	02	07	TheNewcastleCourantetc	0002	1829	02	04	TheDerbyMercury	0004
1829	02	07	TheNewcastleCourantetc	0002	1829	02	05	CaledonianMercury	0002
1829	02	07	TheNewcastleCourantetc	0002	1829	02	05	NorthWalesChronicle	0004
