1824.11.01_HampshireTelegraphandSussexChronicleetc_0002,1824.11.01_CaledonianMercury_0004
1824.11.01_MorningChronicle_0003,1824.11.01_HampshireTelegraphandSussexChronicleetc_0004
1824.11.03_TheDerbyMercury_0002,1824.11.01_MorningChronicle_0003
1824.11.03_TheDerbyMercury_0004,1824.11.01_HampshireTelegraphandSussexChronicleetc_0002
1824.11.04_CaledonianMercury_0002,1824.11.01_MorningChronicle_0003
1824.11.04_CaledonianMercury_0002,1824.11.03_TheDerbyMercury_0002
1824.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1824.11.01_MorningChronicle_0002
1824.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1824.11.01_MorningChronicle_0003
1824.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1824.11.03_TheDerbyMercury_0002
1824.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002,1824.11.04_CaledonianMercury_0002
1824.11.05_LiverpoolMercuryetc_0005,1824.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0001
1824.11.06_CaledonianMercury_0002,1824.11.03_MorningChronicle_0003
1824.11.06_TheIpswichJournal_0002,1824.11.05_MorningChronicle_0002
1824.11.06_TheIpswichJournal_0002,1824.11.05_MorningChronicle_0003
1824.11.06_TheIpswichJournal_0004,1824.11.03_TheDerbyMercury_0002
1824.11.06_TheIpswichJournal_0004,1824.11.04_CaledonianMercury_0002
1824.11.06_TheLeedsMercury_0002,1824.11.01_MorningChronicle_0002
1824.11.06_TheLeedsMercury_0002,1824.11.03_MorningChronicle_0004
1824.11.06_TheLeedsMercury_0002,1824.11.04_Trewman'sExeterFlyingPostorPlymouthandCornishAdvertiser_0002
1824.11.06_TheLeedsMercury_0002,1824.11.05_LiverpoolMercuryetc_0006
1824.11.06_TheNewcastleCourantetc_0002,1824.11.04_CaledonianMercury_0002
1824.11.07_TheExaminer_0008,1824.11.06_MorningChronicle_0002
1824.11.07_TheExaminer_0012,1824.11.03_MorningChronicle_0004
1824.11.07_TheExaminer_0012,1824.11.06_TheLeedsMercury_0002
1824.11.07_TheExaminer_0016,1824.11.01_HampshireTelegraphandSussexChronicleetc_0001
1824.11.08_CaledonianMercury_0002,1824.11.05_MorningChronicle_0003
1824.11.08_CaledonianMercury_0002,1824.11.06_MorningChronicle_0001
1824.11.08_CaledonianMercury_0004,1824.11.01_HampshireTelegraphandSussexChronicleetc_0002
