RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE	OPAGE
1833	02	01	HullPacket	0002	1833	02	01	Freeman'sJournalandDailyCommercialAdvertiser	0004
1833	02	01	LiverpoolMercuryetc	0008	1833	02	01	Freeman'sJournalandDailyCommercialAdvertiser	0004
1833	02	01	LiverpoolMercuryetc	0008	1833	02	01	HullPacket	0002
1833	02	01	TheBelfastNews-Letter	0002	1833	02	01	Freeman'sJournalandDailyCommercialAdvertiser	0004
1833	02	01	TheBelfastNews-Letter	0002	1833	02	01	HullPacket	0002
1833	02	01	TheBelfastNews-Letter	0002	1833	02	01	LiverpoolMercuryetc	0008
1833	02	02	CaledonianMercury	0002	1833	02	01	Freeman'sJournalandDailyCommercialAdvertiser	0004
1833	02	02	CaledonianMercury	0002	1833	02	01	TheMorningChronicle	0002
1833	02	02	CaledonianMercury	0004	1833	02	01	HullPacket	0003
1833	02	02	Freeman'sJournalandDailyCommercialAdvertiser	0003	1833	02	02	CaledonianMercury	0002
1833	02	02	Freeman'sJournalandDailyCommercialAdvertiser	0003	1833	02	02	CaledonianMercury	0004
1833	02	02	Freeman'sJournalandDailyCommercialAdvertiser	0004	1833	02	01	TheBelfastNews-Letter	0004
1833	02	02	PrestonChronicle	0001	1833	02	01	HullPacket	0002
1833	02	02	PrestonChronicle	0001	1833	02	01	LiverpoolMercuryetc	0002
1833	02	02	PrestonChronicle	0001	1833	02	01	LiverpoolMercuryetc	0004
1833	02	02	PrestonChronicle	0003	1833	02	01	LiverpoolMercuryetc	0006
1833	02	02	PrestonChronicle	0004	1833	02	01	HullPacket	0002
1833	02	02	PrestonChronicle	0004	1833	02	01	LiverpoolMercuryetc	0006
1833	02	02	PrestonChronicle	0004	1833	02	01	TheBelfastNews-Letter	0001
1833	02	02	PrestonChronicle	0004	1833	02	01	TheBelfastNews-Letter	0004
1833	02	02	TheBristolMercury	0001	1833	02	01	TheBelfastNews-Letter	0002
1833	02	02	TheBristolMercury	0001	1833	02	02	CaledonianMercury	0002
1833	02	02	TheBristolMercury	0001	1833	02	02	PrestonChronicle	0001
1833	02	02	TheIpswichJournal	0002	1833	02	02	Freeman'sJournalandDailyCommercialAdvertiser	0002
1833	02	02	TheIpswichJournal	0002	1833	02	02	Freeman'sJournalandDailyCommercialAdvertiser	0003
1833	02	02	TheIpswichJournal	0004	1833	02	01	HullPacket	0002
1833	02	02	TheIpswichJournal	0004	1833	02	01	TheBelfastNews-Letter	0001
1833	02	02	TheIpswichJournal	0004	1833	02	02	PrestonChronicle	0004
1833	02	02	TheManchesterTimesandGazette	0004	1833	02	02	PrestonChronicle	0004
1833	02	02	TheMorningChronicle	0004	1833	02	02	CaledonianMercury	0002
1833	02	02	TheNewcastleCourantetc	0004	1833	02	02	PrestonChronicle	0001
1833	02	02	TheNewcastleCourantetc	0004	1833	02	02	TheIpswichJournal	0004
1833	02	03	TheExaminer	0015	1833	02	02	PrestonChronicle	0001
1833	02	03	TheExaminer	0015	1833	02	02	TheMorningChronicle	0001
1833	02	04	CaledonianMercury	0001	1833	02	01	TheMorningChronicle	0002
1833	02	04	CaledonianMercury	0002	1833	02	01	TheMorningChronicle	0001
1833	02	04	CaledonianMercury	0002	1833	02	02	TheMorningChronicle	0002
1833	02	04	Freeman'sJournalandDailyCommercialAdvertiser	0004	1833	02	02	TheMorningChronicle	0002
1833	02	04	Freeman'sJournalandDailyCommercialAdvertiser	0004	1833	02	02	TheMorningChronicle	0003
1833	02	04	Freeman'sJournalandDailyCommercialAdvertiser	0004	1833	02	03	TheExaminer	0012
1833	02	04	Freeman'sJournalandDailyCommercialAdvertiser	0004	1833	02	04	CaledonianMercury	0002
1833	02	04	Freeman'sJournalandDailyCommercialAdvertiser	0004	1833	02	04	CaledonianMercury	0004
1833	02	04	HampshireTelegraphandSussexChronicleetc	0001	1833	02	01	HullPacket	0001
1833	02	04	HampshireTelegraphandSussexChronicleetc	0001	1833	02	01	LiverpoolMercuryetc	0004
1833	02	04	HampshireTelegraphandSussexChronicleetc	0001	1833	02	02	PrestonChronicle	0001
1833	02	04	HampshireTelegraphandSussexChronicleetc	0001	1833	02	02	PrestonChronicle	0004
1833	02	04	HampshireTelegraphandSussexChronicleetc	0001	1833	02	02	TheIpswichJournal	0004
1833	02	04	HampshireTelegraphandSussexChronicleetc	0002	1833	02	02	TheBristolMercury	0001
1833	02	04	HampshireTelegraphandSussexChronicleetc	0002	1833	02	04	CaledonianMercury	0002
1833	02	04	HampshireTelegraphandSussexChronicleetc	0003	1833	02	02	PrestonChronicle	0001
