RYEAR	RMONTH	RDAY	RTITLE	RPAGE	OYEAR	OMONTH	ODAY	OTITLE
1828	12	02	TheHullPacketandHumberMercury	0002	1828	12	02	TheBristolMercury	0001
1828	12	03	TheAberdeenJournal	0002	1828	12	02	TheHullPacketandHumberMercury	0002
1828	12	03	TheDerbyMercury	0002	1828	12	02	TheMorningChronicle	0003
1828	12	03	TheMorningChronicle	0001	1828	12	02	TheHullPacketandHumberMercury	0003
1828	12	04	NorthWalesChronicle	0001	1828	12	03	TheMorningChronicle	0001
1828	12	04	TheMorningChronicle	0004	1828	12	02	TheHullPacketandHumberMercury	0003
1828	12	05	LiverpoolMercuryetc	0005	1828	12	03	TheDerbyMercury	0001
1828	12	05	TheBelfastNews-Letter	0002	1828	12	02	TheMorningChronicle	0002
1828	12	05	TheManchesterTimes	0002	1828	12	02	TheHullPacketandHumberMercury	0003
1828	12	05	TheManchesterTimes	0002	1828	12	02	TheMorningChronicle	0002
1828	12	05	TheManchesterTimes	0002	1828	12	03	TheMorningChronicle	0001
1828	12	05	TheManchesterTimes	0003	1828	12	01	TheMorningChronicle	0003
1828	12	05	TheManchesterTimes	0007	1828	12	01	TheMorningChronicle	0003
1828	12	06	CaledonianMercury	0004	1828	12	04	TheMorningChronicle	0004
1828	12	06	TheIpswichJournal	0001	1828	12	02	TheMorningChronicle	0002
1828	12	06	TheIpswichJournal	0002	1828	12	04	TheMorningChronicle	0002
1828	12	06	TheIpswichJournal	0002	1828	12	04	TheMorningChronicle	0003
1828	12	06	TheIpswichJournal	0004	1828	12	01	TheMorningChronicle	0003
1828	12	06	TheIpswichJournal	0004	1828	12	02	TheMorningChronicle	0004
1828	12	06	TheLeedsMercury	0003	1828	12	04	TheMorningChronicle	0004
1828	12	06	TheMorningChronicle	0003	1828	12	05	TheManchesterTimes	0008
1828	12	06	TheMorningChronicle	0003	1828	12	06	Cobbett'sWeeklyPoliticalRegister	0012
1828	12	06	TheMorningChronicle	0003	1828	12	06	Cobbett'sWeeklyPoliticalRegister	0013
1828	12	06	TheNewcastleCourantetc	0002	1828	12	01	TheMorningChronicle	0002
1828	12	06	TheNewcastleCourantetc	0002	1828	12	02	TheHullPacketandHumberMercury	0003
1828	12	06	TheNewcastleCourantetc	0002	1828	12	06	TheIpswichJournal	0001
1828	12	06	TheNewcastleCourantetc	0003	1828	12	01	HampshireTelegraphandSussexChronicleetc	0001
1828	12	06	TheNewcastleCourantetc	0003	1828	12	02	TheMorningChronicle	0003
1828	12	06	TheNewcastleCourantetc	0003	1828	12	05	TheBelfastNews-Letter	0003
1828	12	06	TheNewcastleCourantetc	0004	1828	12	02	TheHullPacketandHumberMercury	0003
1828	12	06	TheNewcastleCourantetc	0004	1828	12	04	TheMorningChronicle	0004
1828	12	07	TheExaminer	0002	1828	12	03	TheMorningChronicle	0003
1828	12	07	TheExaminer	0002	1828	12	03	TheMorningChronicle	0004
1828	12	07	TheExaminer	0003	1828	12	03	TheMorningChronicle	0003
1828	12	07	TheExaminer	0012	1828	12	04	TheMorningChronicle	0003
1828	12	07	TheExaminer	0013	1828	12	04	TheMorningChronicle	0003
1828	12	07	TheExaminer	0015	1828	12	01	TheMorningChronicle	0001
1828	12	07	TheExaminer	0015	1828	12	06	TheMorningChronicle	0001
1828	12	08	CaledonianMercury	0001	1828	12	07	TheExaminer	0015
1828	12	08	CaledonianMercury	0002	1828	12	03	TheMorningChronicle	0002
